Ticker,Date/Time,Open,High,Low,Close,Volume,Rel_Vol_21,H_L_Range,ATR,ADX_21,PDI_21,MDI_21,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
GME,26.01.2018,18.22,18.27,16.61,17.06,18987624,1.3,1.66,1.47,18,20,23,-5.90,-3.94,-8.67,-4.96,-6.72,-6.98
GME,02.02.2018,17.05,17.27,16.22,16.23,13981482,1.0,1.05,1.45,18,19,24,-4.87,-10.48,-8.61,-13.12,-9.58,-11.26
GME,09.02.2018,16.14,16.67,15.10,16.17,23434430,1.6,1.57,1.46,18,18,26,-0.37,-5.22,-10.81,-8.95,-13.44,-9.92
GME,16.02.2018,16.29,16.97,15.49,16.40,13080803,0.9,1.48,1.46,18,18,25,1.42,1.05,-3.87,-9.54,-7.66,-12.21
GME,23.02.2018,16.30,16.32,15.57,15.97,10553493,0.7,0.75,1.43,18,18,24,-2.62,-1.24,-1.60,-6.39,-11.91,-10.08
GME,02.03.2018,16.00,16.59,15.38,15.93,18668590,1.3,1.21,1.42,18,18,23,-0.25,-2.87,-1.48,-1.85,-6.62,-12.13
GME,09.03.2018,15.87,16.17,15.48,15.85,16838122,1.1,0.69,1.38,17,18,23,-0.50,-0.75,-3.35,-1.98,-2.34,-7.09
GME,16.03.2018,15.85,16.01,15.26,15.42,16239093,1.1,0.75,1.35,17,17,23,-2.71,-3.20,-3.44,-5.98,-4.64,-4.99
GME,23.03.2018,15.24,15.41,13.49,13.50,20925332,1.4,1.92,1.38,18,16,27,-12.45,-14.83,-15.25,-15.47,-17.68,-16.51
GME,29.03.2018,13.70,14.31,12.20,12.62,42592432,2.8,2.11,1.42,18,15,30,-6.52,-18.16,-20.38,-20.78,-20.98,-23.05
GME,06.04.2018,12.51,13.66,12.50,13.43,32640212,2.1,1.16,1.40,19,14,29,6.42,-0.52,-12.91,-15.27,-15.69,-15.90
GME,13.04.2018,13.51,13.98,13.43,13.61,22084616,1.4,0.55,1.36,20,15,28,1.34,7.84,0.81,-11.74,-14.13,-14.56
GME,20.04.2018,13.73,14.18,12.81,12.88,19798822,1.2,1.37,1.36,20,14,29,-5.36,-4.10,2.06,-4.59,-16.47,-18.74
GME,27.04.2018,12.90,13.91,12.90,13.86,16666758,1.0,1.01,1.35,21,14,28,7.61,1.84,3.20,9.83,2.67,-10.12
GME,04.05.2018,13.97,14.00,12.74,13.00,18738324,1.2,1.26,1.34,22,13,27,-6.20,0.93,-4.48,-3.20,3.01,-3.70
GME,11.05.2018,13.02,13.20,12.47,12.71,19336292,1.2,0.73,1.31,22,13,27,-2.23,-8.30,-1.32,-6.61,-5.36,0.71
GME,18.05.2018,12.69,13.88,12.26,12.46,29585012,1.8,1.63,1.33,23,15,26,-1.97,-4.15,-10.10,-3.26,-8.45,-7.22
GME,25.05.2018,12.52,12.91,12.44,12.67,18289210,1.1,0.47,1.29,23,14,25,1.69,-0.31,-2.54,-8.59,-1.63,-6.91
GME,01.06.2018,12.58,13.72,12.55,13.72,41545220,2.5,1.17,1.28,23,17,24,8.29,10.11,7.95,5.54,-1.01,6.52
GME,08.06.2018,13.79,14.69,13.44,14.53,26386204,1.5,1.25,1.28,22,20,23,5.90,14.68,16.61,14.32,11.77,4.83
GME,15.06.2018,14.15,14.37,12.70,13.96,37600844,2.1,1.67,1.31,22,18,24,-3.92,1.75,10.18,12.04,9.83,7.38
GME,22.06.2018,13.95,15.98,13.37,15.52,54549596,3.0,2.61,1.37,21,22,22,11.17,6.81,13.12,22.49,24.56,22.11
GME,29.06.2018,15.41,15.72,14.49,14.57,12944276,0.7,1.23,1.36,20,21,21,-6.12,4.37,0.28,6.20,15.00,16.93
GME,06.07.2018,14.59,15.23,14.00,15.15,13785503,0.7,1.23,1.36,19,20,22,3.98,-2.38,8.52,4.27,10.42,19.57
GME,13.07.2018,15.57,15.63,14.46,15.28,13382093,0.7,1.16,1.35,18,21,21,0.86,4.87,-1.55,9.46,5.16,11.37
GME,20.07.2018,15.27,15.42,14.31,15.08,10777812,0.6,1.11,1.34,17,20,21,-1.31,-0.46,3.50,-2.84,8.02,3.79
GME,27.07.2018,15.05,15.09,14.25,14.83,9818224,0.5,0.84,1.31,16,19,20,-1.66,-2.95,-2.11,1.78,-4.45,6.23
GME,03.08.2018,14.88,14.98,14.40,14.85,11501458,0.6,0.58,1.28,16,19,20,0.13,-1.53,-2.81,-1.98,1.92,-4.32
GME,10.08.2018,14.88,15.60,14.74,15.32,10966744,0.6,0.86,1.26,15,21,19,3.16,3.30,1.59,0.26,1.12,5.15
GME,17.08.2018,15.35,15.57,14.99,15.33,9504968,0.5,0.58,1.23,15,20,19,0.07,3.23,3.37,1.66,0.33,1.19
GME,24.08.2018,15.40,17.27,15.35,16.55,23514882,1.3,1.92,1.26,15,25,17,7.96,8.03,11.45,11.60,9.75,8.31
GME,31.08.2018,16.47,16.50,13.18,13.27,33274196,1.8,3.32,1.36,14,22,23,-19.82,-13.44,-13.38,-10.64,-10.52,-12.00
GME,07.09.2018,13.17,16.53,13.08,16.13,36980848,1.9,3.45,1.46,14,20,21,21.55,-2.54,5.22,5.29,8.62,8.77
GME,14.09.2018,16.16,17.04,15.87,16.79,15610256,0.8,1.17,1.45,13,21,20,4.09,26.53,1.45,9.52,9.60,13.06
GME,21.09.2018,16.71,16.86,16.34,16.52,10462048,0.5,0.52,1.40,13,20,20,-1.61,2.42,24.49,-0.18,7.76,7.83
GME,28.09.2018,16.42,16.42,15.19,15.27,12091739,0.6,1.23,1.40,12,19,23,-7.57,-9.05,-5.33,15.07,-7.73,-0.39
GME,05.10.2018,15.28,15.54,14.58,14.68,12796852,0.6,0.96,1.38,12,19,24,-3.86,-11.14,-12.57,-8.99,10.63,-11.30
GME,12.10.2018,14.71,15.45,14.65,14.80,10651981,0.5,0.80,1.35,12,18,23,0.82,-3.08,-10.41,-11.85,-8.25,11.53
GME,19.10.2018,14.81,15.48,14.47,14.73,10123098,0.5,1.01,1.33,12,18,23,-0.47,0.34,-3.54,-10.84,-12.27,-8.68
GME,26.10.2018,14.82,15.60,13.64,13.71,11727069,0.6,1.96,1.36,13,16,24,-6.92,-7.36,-6.61,-10.22,-17.01,-18.34
GME,02.11.2018,13.84,15.76,13.77,15.61,11421852,0.6,1.98,1.40,13,16,23,13.86,5.97,5.47,6.34,2.23,-5.51
GME,09.11.2018,15.55,15.56,14.31,14.64,9554964,0.5,1.25,1.39,13,15,22,-6.21,6.78,-0.61,-1.08,-0.27,-4.13
GME,16.11.2018,14.66,14.78,12.45,12.79,16891558,0.9,2.33,1.44,14,14,26,-12.64,-18.07,-6.71,-13.17,-13.58,-12.87
GME,23.11.2018,12.84,14.50,12.14,13.50,24658582,1.3,2.36,1.48,15,13,25,5.55,-7.79,-13.52,-1.53,-8.35,-8.78
GME,30.11.2018,13.99,15.22,12.80,13.66,29050176,1.5,2.42,1.52,15,14,23,1.19,6.80,-6.69,-12.49,-0.36,-7.26
GME,07.12.2018,13.82,14.11,13.24,13.68,14355347,0.7,0.87,1.49,16,14,23,0.15,1.33,6.96,-6.56,-12.36,-0.22
GME,14.12.2018,13.38,13.53,12.67,12.76,11050171,0.6,0.86,1.47,16,13,24,-6.73,-6.59,-5.48,-0.23,-12.84,-18.26
GME,21.12.2018,12.66,13.10,11.77,11.96,14373913,0.7,1.34,1.46,17,13,26,-6.27,-12.57,-12.45,-11.41,-6.49,-18.31
GME,28.12.2018,11.97,12.49,11.56,12.28,7593949,0.4,0.93,1.44,18,12,26,2.68,-3.76,-10.23,-10.10,-9.04,-3.99
GME,04.01.2019,12.33,15.29,12.31,15.24,18581840,1.0,2.98,1.51,18,20,23,24.10,27.42,19.44,11.40,11.57,12.89
GME,11.01.2019,15.11,16.39,14.94,15.85,17041152,0.9,1.45,1.51,17,22,22,4.00,29.07,32.53,24.22,15.86,16.03
GME,18.01.2019,15.84,16.90,15.19,15.93,18121920,0.9,1.71,1.52,16,23,21,0.50,4.53,29.72,33.19,24.84,16.45
GME,25.01.2019,15.81,16.06,15.13,15.90,8222947,0.4,0.93,1.49,16,22,20,-0.19,0.32,4.33,29.48,32.94,24.61
GME,01.02.2019,15.74,15.79,11.10,11.24,51533164,2.6,4.69,1.65,16,19,29,-29.31,-29.44,-29.09,-26.25,-8.47,-6.02
GME,08.02.2019,11.24,11.81,11.00,11.35,15844882,0.8,0.81,1.61,16,19,29,0.98,-28.62,-28.75,-28.39,-25.52,-7.57
GME,15.02.2019,11.38,11.74,11.16,11.43,11410072,0.6,0.59,1.56,16,18,28,0.70,1.69,-28.11,-28.25,-27.89,-25.00
GME,22.02.2019,11.46,11.47,11.01,11.37,12005049,0.6,0.46,1.51,17,18,28,-0.52,0.18,1.16,-28.49,-28.63,-28.26
GME,01.03.2019,11.38,12.01,11.38,11.75,13871201,0.7,0.63,1.47,17,19,28,3.34,2.80,3.52,4.54,-26.10,-26.24
GME,08.03.2019,11.79,12.10,10.75,10.97,19065440,1.0,1.35,1.46,17,19,29,-6.64,-3.52,-4.02,-3.35,-2.40,-31.01
GME,15.03.2019,10.98,11.64,10.89,11.06,13437146,0.7,0.75,1.43,17,18,28,0.82,-5.87,-2.73,-3.24,-2.56,-1.60
GME,22.03.2019,11.09,11.24,10.35,10.45,16139362,0.8,0.89,1.40,18,18,29,-5.52,-4.74,-11.06,-8.09,-8.57,-7.93
GME,29.03.2019,10.46,10.54,10.07,10.16,16668858,0.9,0.47,1.36,18,17,29,-2.78,-8.14,-7.38,-13.53,-10.64,-11.11
GME,05.04.2019,10.29,10.42,8.82,9.86,53345632,2.8,1.60,1.37,19,16,32,-2.95,-5.65,-10.85,-10.12,-16.09,-13.28
GME,12.04.2019,9.79,10.08,9.29,9.32,17660684,0.9,0.79,1.34,19,16,31,-5.48,-8.27,-10.81,-15.73,-15.04,-20.68
GME,18.04.2019,9.27,9.35,8.74,8.77,17982662,0.9,0.61,1.31,20,16,33,-5.90,-11.05,-13.68,-16.08,-20.71,-20.05
GME,26.04.2019,8.75,9.06,8.53,8.89,19770928,1.0,0.53,1.27,21,15,33,1.37,-4.61,-9.84,-12.50,-14.93,-19.62
GME,03.05.2019,8.89,8.99,8.47,8.97,14591582,0.8,0.52,1.23,22,15,32,0.90,2.28,-3.76,-9.03,-11.71,-14.16
GME,10.05.2019,8.85,8.92,8.36,8.48,11701457,0.6,0.56,1.20,22,15,32,-5.46,-4.61,-3.31,-9.01,-14.00,-16.54
GME,17.05.2019,8.33,8.84,8.17,8.61,11627859,0.6,0.67,1.18,23,14,32,1.53,-4.01,-3.15,-1.82,-7.62,-12.68
GME,24.05.2019,8.46,8.52,7.67,7.82,21718426,1.2,0.85,1.17,24,14,33,-9.18,-7.78,-12.82,-12.04,-10.83,-16.09
GME,31.05.2019,7.85,7.99,7.32,7.58,13539152,0.7,0.67,1.14,25,13,33,-3.07,-11.96,-10.61,-15.50,-14.74,-13.57
GME,07.06.2019,7.58,7.85,4.71,5.02,79162824,4.1,3.14,1.24,26,12,39,-33.77,-35.81,-41.70,-40.80,-44.04,-43.53
GME,14.06.2019,5.37,5.85,5.29,5.63,48410080,2.5,0.56,1.22,28,11,38,12.15,-25.73,-28.01,-34.61,-33.61,-37.24
GME,21.06.2019,5.63,5.83,5.31,5.42,23618448,1.3,0.52,1.19,29,11,37,-3.73,7.97,-28.50,-30.69,-37.05,-36.08
GME,28.06.2019,5.41,5.59,5.28,5.47,19112836,1.0,0.31,1.14,30,11,37,0.92,-2.84,8.96,-27.84,-30.05,-36.47
GME,05.07.2019,5.53,5.64,5.27,5.52,25425892,1.3,0.37,1.11,31,11,36,0.91,1.85,-1.95,9.96,-27.18,-29.41
GME,12.07.2019,5.50,5.55,4.73,4.91,50338456,2.5,0.82,1.09,32,11,37,-11.05,-10.24,-9.41,-12.79,-2.19,-35.22
GME,19.07.2019,4.87,4.89,4.12,4.32,36229604,1.8,0.77,1.08,34,10,39,-12.02,-21.74,-21.02,-20.30,-23.27,-13.94
GME,26.07.2019,4.33,4.40,3.96,4.01,28211824,1.4,0.44,1.05,35,10,39,-7.18,-18.33,-27.36,-26.69,-26.01,-28.77
GME,02.08.2019,4.02,4.18,3.75,3.78,23998612,1.2,0.43,1.02,36,10,39,-5.74,-12.50,-23.01,-31.52,-30.90,-30.26
GME,09.08.2019,3.72,3.91,3.58,3.59,22081372,1.0,0.34,0.99,37,10,39,-5.03,-10.47,-16.90,-26.88,-34.96,-34.37
GME,16.08.2019,3.58,3.76,3.15,3.32,22285316,1.0,0.61,0.97,38,9,40,-7.52,-12.17,-17.21,-23.15,-32.38,-39.86
GME,23.08.2019,3.37,4.25,3.28,3.65,51024036,2.3,0.97,0.97,39,11,38,9.94,1.67,-3.44,-8.98,-15.51,-25.66
GME,30.08.2019,3.72,4.36,3.64,3.97,46480964,2.1,0.72,0.96,40,11,37,8.77,19.58,10.58,5.03,-1.00,-8.10
GME,06.09.2019,3.97,4.36,3.66,4.31,26869368,1.2,0.70,0.94,40,11,35,8.56,18.08,29.82,20.06,14.02,7.48
GME,13.09.2019,4.35,5.10,3.97,4.41,81813904,3.5,1.13,0.95,40,14,33,2.32,11.08,20.82,32.83,22.84,16.67
GME,20.09.2019,4.30,4.80,4.13,4.70,42486188,1.8,0.67,0.94,40,14,32,6.58,9.05,18.39,28.77,41.57,30.92
GME,27.09.2019,4.68,5.55,4.61,5.34,49478792,2.0,0.94,0.94,40,17,31,13.62,21.09,23.90,34.51,46.30,60.84
GME,04.10.2019,5.43,5.82,5.23,5.55,33094208,1.3,0.59,0.92,39,18,30,3.93,18.09,25.85,28.77,39.80,52.05
GME,11.10.2019,5.48,5.58,4.96,5.37,26298542,1.0,0.62,0.91,39,17,30,-3.24,0.56,14.26,21.77,24.59,35.26
GME,18.10.2019,5.32,6.05,5.22,5.94,22480440,0.9,0.83,0.90,38,19,29,10.61,7.03,11.24,26.38,34.69,37.82
GME,25.10.2019,5.98,6.62,5.82,6.35,18784666,0.7,0.80,0.90,37,21,28,6.90,18.25,14.41,18.91,35.11,43.99
GME,01.11.2019,6.38,6.49,5.31,5.84,20081992,0.8,1.18,0.91,36,20,29,-8.03,-1.68,8.75,5.23,9.36,24.26
GME,08.11.2019,5.90,6.32,5.77,6.09,16270465,0.6,0.55,0.90,35,19,28,4.28,-4.09,2.53,13.41,9.73,14.04
GME,15.11.2019,6.05,6.11,5.77,5.88,10352647,0.4,0.34,0.87,34,19,27,-3.45,0.68,-7.40,-1.01,9.50,5.95
GME,22.11.2019,5.85,5.85,5.35,5.66,15301210,0.6,0.50,0.85,34,18,29,-3.74,-7.06,-3.08,-10.87,-4.71,5.40
GME,29.11.2019,5.67,6.39,5.63,6.34,9795714,0.4,0.76,0.85,33,20,28,12.01,7.82,4.11,8.56,-0.16,6.73
GME,06.12.2019,6.35,6.68,5.93,6.68,16288110,0.6,0.75,0.84,32,21,26,5.36,18.02,13.61,9.69,14.38,5.20
GME,13.12.2019,6.65,6.92,5.18,5.45,47435772,1.8,1.74,0.89,31,19,28,-18.41,-14.04,-3.71,-7.31,-10.51,-6.68
GME,20.12.2019,5.39,6.27,5.39,5.99,23751752,0.9,0.88,0.89,30,18,27,9.91,-10.33,-5.52,5.83,1.87,-1.64
GME,27.12.2019,6.05,6.07,5.24,5.90,24985858,0.9,0.83,0.88,30,18,26,-1.50,8.26,-11.68,-6.94,4.24,0.34
GME,03.01.2020,5.88,6.47,5.76,5.88,16786668,0.6,0.71,0.88,29,19,25,-0.34,-1.84,7.89,-11.98,-7.26,3.89
GME,10.01.2020,5.80,5.91,5.38,5.43,19684204,0.7,0.53,0.86,29,18,27,-7.65,-7.97,-9.35,-0.37,-18.71,-14.35
GME,17.01.2020,5.43,5.61,4.51,4.75,29484288,1.1,1.10,0.87,29,17,30,-12.52,-19.22,-19.49,-20.70,-12.84,-28.89
GME,24.01.2020,4.75,4.75,4.25,4.32,12203534,0.5,0.50,0.85,29,17,30,-9.05,-20.44,-26.53,-26.78,-27.88,-20.73
GME,31.01.2020,4.20,4.35,3.83,3.84,11718794,0.5,0.52,0.84,29,16,32,-11.11,-19.16,-29.28,-34.69,-34.92,-35.89
GME,07.02.2020,3.88,4.41,3.77,3.81,12483566,0.5,0.64,0.83,29,16,31,-0.78,-11.81,-19.79,-29.83,-35.20,-35.42
GME,14.02.2020,3.85,4.51,3.74,4.02,14677022,0.6,0.77,0.82,29,16,29,5.51,4.69,-6.94,-15.37,-25.97,-31.63
GME,21.02.2020,4.01,4.30,3.91,4.04,7318738,0.3,0.38,0.80,29,15,29,0.50,6.04,5.21,-6.48,-14.95,-25.60
GME,28.02.2020,3.90,3.93,3.18,3.60,21311294,0.8,0.75,0.81,29,15,32,-10.89,-10.45,-5.51,-6.25,-16.67,-24.21
GME,06.03.2020,3.60,4.07,3.39,3.92,17444944,0.7,0.68,0.80,30,15,30,8.89,-2.97,-2.49,2.89,2.08,-9.26
GME,13.03.2020,3.59,4.65,3.48,4.59,22919960,0.9,1.17,0.82,29,17,28,17.09,27.50,13.61,14.18,20.47,19.53
GME,20.03.2020,3.93,4.65,3.50,3.76,24842348,0.9,1.15,0.83,29,16,26,-18.08,-4.08,4.44,-6.93,-6.47,-1.31
GME,27.03.2020,3.58,5.09,3.50,4.22,29643244,1.1,1.59,0.87,29,17,24,12.23,-8.06,7.65,17.22,4.46,4.98
GME,03.04.2020,4.22,4.27,2.57,2.80,18118498,0.7,1.70,0.91,29,16,27,-33.65,-25.53,-39.00,-28.57,-22.22,-30.69
GME,09.04.2020,2.86,4.25,2.83,3.89,14970847,0.6,1.42,0.93,28,14,25,38.93,-7.82,3.46,-15.25,-0.77,8.06
GME,17.04.2020,4.25,6.47,4.16,4.88,36876096,1.4,2.31,1.01,27,23,22,25.45,74.29,15.64,29.79,6.32,24.49
GME,24.04.2020,4.85,5.90,4.58,4.77,17407592,0.7,1.32,1.03,26,22,20,-2.25,22.62,70.36,13.03,26.86,3.92
GME,01.05.2020,4.85,6.18,4.81,6.05,22024500,0.8,1.37,1.05,25,22,19,26.83,23.98,55.53,116.07,43.36,60.90
GME,08.05.2020,5.84,5.93,4.65,4.98,14398520,0.5,1.28,1.06,24,20,19,-17.69,4.40,2.05,28.02,77.86,18.01
GME,15.05.2020,4.92,4.96,3.96,4.22,11166764,0.4,1.00,1.06,23,19,21,-15.26,-30.25,-11.53,-13.52,8.48,50.71
GME,22.05.2020,4.40,4.75,4.13,4.18,11107792,0.4,0.62,1.04,22,19,20,-0.95,-16.06,-30.91,-12.37,-14.34,7.46
GME,29.05.2020,4.34,4.76,4.05,4.06,12850436,0.5,0.71,1.02,21,18,20,-2.87,-3.79,-18.47,-32.89,-14.88,-16.80
GME,05.06.2020,4.12,4.72,4.02,4.14,17814356,0.7,0.70,1.01,21,17,20,1.97,-0.96,-1.90,-16.87,-31.57,-13.21
GME,12.06.2020,4.28,5.53,4.18,4.72,39427668,1.6,1.35,1.03,20,20,18,14.01,16.26,12.92,11.85,-5.22,-21.98
GME,19.06.2020,4.50,5.08,4.42,4.88,21417080,0.9,0.66,1.01,19,19,18,3.39,17.87,20.20,16.75,15.64,-2.01
GME,26.06.2020,4.79,4.99,4.27,4.35,15612638,0.6,0.72,1.00,18,19,18,-10.86,-7.84,5.07,7.14,4.07,3.08
GME,02.07.2020,4.35,4.52,4.20,4.29,10212211,0.4,0.32,0.96,18,19,18,-1.38,-12.09,-9.11,3.62,5.67,2.63
GME,10.07.2020,4.31,4.38,4.03,4.34,10054127,0.4,0.35,0.93,17,18,18,1.17,-0.23,-11.07,-8.05,4.83,6.90
GME,17.07.2020,4.35,4.55,3.94,3.96,12348990,0.5,0.61,0.92,16,18,18,-8.76,-7.69,-8.97,-18.85,-16.10,-4.35
GME,24.07.2020,3.95,4.30,3.77,4.03,14719492,0.6,0.53,0.90,15,18,18,1.77,-7.14,-6.06,-7.36,-17.42,-14.62
GME,31.07.2020,4.02,4.23,3.92,4.01,14185752,0.6,0.31,0.87,15,18,18,-0.50,1.26,-7.60,-6.53,-7.82,-17.83
GME,07.08.2020,4.03,4.76,3.99,4.16,23047392,1.0,0.77,0.87,14,20,17,3.74,3.23,5.05,-4.15,-3.03,-4.37
GME,14.08.2020,4.20,4.83,4.18,4.75,16361476,0.7,0.65,0.86,14,19,17,14.18,18.45,17.87,19.95,9.45,10.72
GME,21.08.2020,4.78,5.60,4.43,5.03,21902168,1.0,1.16,0.87,14,22,15,5.89,20.91,25.44,24.81,27.02,15.90
GME,28.08.2020,5.10,5.57,4.56,5.39,17985292,0.8,1.01,0.88,14,21,15,7.16,13.47,29.57,34.41,33.75,36.11
GME,04.09.2020,5.77,8.45,5.69,7.65,96204656,4.2,2.76,0.98,16,32,12,41.93,52.09,61.05,83.89,90.77,89.83
GME,11.09.2020,7.55,8.28,5.87,6.09,40504168,1.8,2.41,1.05,17,29,11,-20.39,12.99,21.07,28.21,46.39,51.87
GME,18.09.2020,6.80,9.77,6.43,9.47,69643200,3.1,3.34,1.18,19,30,9,55.50,23.79,75.70,88.27,99.37,127.64
GME,25.09.2020,9.35,11.17,8.38,10.02,68497440,3.0,2.79,1.25,21,32,8,5.81,64.53,30.98,85.90,99.20,110.95
GME,02.10.2020,10.16,10.76,9.30,9.39,26982236,1.2,1.46,1.26,23,31,8,-6.29,-0.84,54.19,22.75,74.21,86.68
GME,09.10.2020,9.44,14.80,9.10,12.02,164255376,6.4,5.70,1.47,25,38,7,28.01,19.96,26.93,97.37,57.12,123.01
GME,16.10.2020,11.66,15.10,11.40,13.31,96158568,3.6,3.70,1.58,27,35,6,10.73,41.75,32.83,40.55,118.56,73.99
GME,23.10.2020,13.44,15.87,13.38,15.00,47854508,1.7,2.49,1.63,29,34,5,12.70,24.79,59.74,49.70,58.39,146.31
GME,30.10.2020,14.93,15.45,10.36,10.47,42724068,1.5,5.09,1.79,30,30,13,-30.20,-21.34,-12.90,11.50,4.49,10.56
GME,06.11.2020,10.82,12.17,10.50,11.86,28712844,1.0,1.67,1.79,30,28,12,13.28,-20.93,-10.89,-1.33,26.30,18.36
GME,13.11.2020,12.76,12.93,10.83,11.01,22855460,0.8,2.10,1.80,31,29,11,-7.17,5.16,-26.60,-17.28,-8.40,17.25
GME,20.11.2020,11.16,13.46,10.72,12.71,39812184,1.4,2.74,1.85,32,28,11,15.44,7.17,21.39,-15.27,-4.51,5.74
GME,27.11.2020,12.90,16.74,12.67,16.08,38158972,1.3,4.07,1.95,33,33,10,26.51,46.05,35.58,53.58,7.20,20.81
GME,04.12.2020,18.17,19.42,15.38,16.90,67800544,2.2,4.04,2.05,34,36,9,5.10,32.97,53.50,42.50,61.41,12.67
GME,11.12.2020,17.00,17.50,13.02,13.31,62920156,2.0,4.48,2.17,35,33,13,-21.24,-17.23,4.72,20.89,12.23,27.13
GME,18.12.2020,13.34,16.30,12.14,15.63,48878752,1.6,4.16,2.26,35,30,14,17.43,-7.51,-2.80,22.97,41.96,31.79
GME,24.12.2020,15.81,22.35,15.28,20.15,72656280,2.3,7.07,2.49,36,37,12,28.92,51.39,19.23,25.31,58.54,83.02
GME,31.12.2020,21.31,21.97,18.56,18.84,31064344,1.0,3.41,2.54,36,35,11,-6.50,20.54,41.55,11.48,17.16,48.23
GME,08.01.2021,19.00,19.45,17.08,17.69,33651416,1.0,2.37,2.53,37,34,13,-6.10,-12.21,13.18,32.91,4.67,10.01
GME,15.01.2021,19.41,43.06,19.01,35.50,307073760,8.1,24.05,3.62,38,53,9,100.68,88.43,76.18,127.13,166.72,110.06
GME,22.01.2021,41.55,76.76,36.06,65.01,362431424,8.1,40.70,5.41,40,64,6,83.13,267.50,245.06,222.63,315.93,388.43
GME,29.01.2021,96.73,483.00,61.13,325.00,559240512,10.1,421.87,25.24,43,90,1,399.92,815.49,1737.20,1625.05,1512.90,1979.33
GME,05.02.2021,316.56,322.00,51.09,63.77,302036032,5.0,270.91,37.08,46,58,2,-80.38,-1.91,79.63,260.49,238.48,216.48
GME,12.02.2021,72.41,72.66,46.52,52.40,116615392,1.9,26.14,36.56,48,56,3,-17.83,-83.88,-19.40,47.61,196.21,178.13
GME,19.02.2021,52.66,53.50,38.50,40.59,56254616,0.9,15.00,35.53,50,55,4,-22.54,-36.35,-87.51,-37.56,14.34,129.45
GME,26.02.2021,46.69,184.68,40.00,101.74,352655904,5.0,144.68,40.73,52,61,3,150.65,94.16,59.54,-68.70,56.50,186.59
GME,05.03.2021,104.54,151.53,99.97,137.74,166191456,2.3,51.56,41.25,53,57,3,35.38,239.34,162.86,115.99,-57.62,111.88
GME,12.03.2021,154.89,348.50,146.10,264.50,228393920,3.0,202.40,49.32,55,65,2,92.03,159.98,551.64,404.77,314.77,-18.62
GME,19.03.2021,277.52,283.00,172.35,200.27,112607856,1.4,110.65,52.24,57,58,2,-24.28,45.40,96.84,393.40,282.19,214.05
GME,26.03.2021,205.26,218.93,116.90,181.00,137063168,1.7,102.03,54.61,58,53,7,-9.62,-31.57,31.41,77.90,345.92,245.42
GME,01.04.2021,180.75,204.30,173.51,191.45,44865280,0.6,30.79,53.48,59,52,6,5.77,-4.40,-27.62,38.99,88.18,371.67
GME,09.04.2021,171.00,195.00,153.00,158.36,44566836,0.5,42.00,52.93,60,50,8,-17.28,-12.51,-20.93,-40.13,14.97,55.65
GME,16.04.2021,158.11,174.09,132.00,154.69,57700088,0.7,42.09,52.41,60,48,10,-2.32,-19.20,-14.54,-22.76,-41.52,12.31
GME,23.04.2021,171.80,175.20,144.70,151.18,27379532,0.3,30.50,51.37,60,46,9,-2.27,-4.53,-21.03,-16.48,-24.51,-42.84
GME,30.04.2021,150.98,188.00,148.76,173.59,33447580,0.4,39.24,50.79,61,46,9,14.82,12.22,9.62,-9.33,-4.09,-13.32
GME,07.05.2021,177.49,177.49,151.80,161.11,17951366,0.2,25.69,49.60,61,45,9,-7.19,6.57,4.15,1.74,-15.85,-10.99
GME,14.05.2021,161.31,169.95,136.50,159.92,25389796,0.3,33.45,48.83,61,43,10,-0.74,-7.87,5.78,3.38,0.99,-16.47
GME,21.05.2021,159.85,189.20,159.00,176.79,26159568,0.3,30.20,47.94,61,44,10,10.55,9.73,1.84,16.94,14.29,11.64
GME,28.05.2021,175.85,268.80,173.35,222.00,67949344,0.8,95.45,50.20,61,48,9,25.57,38.82,37.79,27.89,46.84,43.51
GME,04.06.2021,233.48,294.00,227.07,248.36,37282300,0.4,66.93,51.24,62,47,8,11.87,40.48,55.30,54.16,43.07,64.28
GME,11.06.2021,258.00,344.66,206.13,233.34,75480840,0.9,138.53,55.40,62,46,7,-6.05,5.11,31.99,45.91,44.83,34.42
GME,18.06.2021,236.50,238.01,208.00,213.82,28928276,0.3,30.01,54.19,63,44,7,-8.37,-13.91,-3.68,20.95,33.70,32.72
GME,25.06.2021,216.95,227.45,197.00,209.51,33431540,0.4,30.45,53.06,63,43,8,-2.02,-10.21,-15.64,-5.63,18.51,31.01
GME,02.07.2021,211.25,224.45,196.50,202.83,15243862,0.2,27.95,51.86,63,42,8,-3.19,-5.14,-13.08,-18.33,-8.64,14.73
GME,09.07.2021,204.00,204.77,177.56,191.23,11448001,0.1,27.21,50.69,63,41,9,-5.72,-8.73,-10.56,-18.05,-23.00,-13.86
GME,16.07.2021,191.42,197.75,158.01,169.04,15534556,0.2,39.74,50.17,63,39,11,-11.60,-16.66,-19.32,-20.94,-27.56,-31.94
GME,23.07.2021,163.30,195.51,161.22,180.36,10496364,0.1,34.29,49.41,63,38,10,6.70,-5.68,-11.08,-13.91,-15.65,-22.71
GME,30.07.2021,179.57,186.04,158.87,161.12,11480506,0.1,27.17,48.35,62,37,10,-10.67,-4.69,-15.75,-20.56,-23.10,-24.65
