,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
53,2021-02-02T16:00:00.000000000Z,11340,13825.8,13853.6,13818.2,13851.6,13825.3,13852.7,13817.0,13850.7,13826.2,13854.5,13819.1,13852.4
54,2021-02-02T17:00:00.000000000Z,4192,13851.8,13864.6,13842.4,13862.8,13850.5,13863.7,13841.2,13861.5,13853.0,13865.5,13843.2,13864.0
55,2021-02-02T18:00:00.000000000Z,2479,13863.2,13863.6,13841.0,13847.8,13862.4,13862.7,13839.8,13846.5,13864.1,13864.5,13842.1,13849.0
56,2021-02-02T19:00:00.000000000Z,1570,13848.2,13861.0,13843.8,13860.2,13847.4,13859.9,13842.5,13859.0,13849.1,13862.3,13844.6,13861.5
57,2021-02-02T20:00:00.000000000Z,3430,13859.8,13884.6,13847.0,13873.6,13858.9,13883.7,13845.8,13872.7,13860.6,13885.8,13848.1,13874.4
58,2021-02-03T00:00:00.000000000Z,1384,13895.5,13928.6,13878.8,13916.5,13891.5,13927.7,13874.8,13914.0,13899.5,13929.4,13880.5,13919.0
59,2021-02-03T01:00:00.000000000Z,2292,13916.0,13920.2,13872.8,13885.5,13913.5,13918.7,13870.7,13884.0,13918.5,13922.3,13873.8,13887.0
60,2021-02-03T02:00:00.000000000Z,1770,13885.3,13889.2,13864.0,13878.7,13883.3,13887.7,13860.0,13876.7,13887.3,13891.5,13866.3,13880.7
61,2021-02-03T03:00:00.000000000Z,911,13878.3,13885.2,13862.5,13871.7,13874.8,13883.2,13861.0,13869.7,13881.8,13887.8,13864.0,13873.7
62,2021-02-03T04:00:00.000000000Z,610,13872.2,13890.2,13869.3,13879.8,13870.7,13888.3,13867.2,13878.3,13873.7,13893.2,13871.3,13881.3
63,2021-02-03T05:00:00.000000000Z,1053,13880.2,13903.5,13876.8,13895.0,13878.2,13902.0,13875.2,13893.0,13882.2,13905.5,13877.8,13897.0
64,2021-02-03T06:00:00.000000000Z,955,13894.8,13908.2,13885.8,13899.5,13893.3,13906.5,13882.8,13898.0,13896.3,13911.3,13887.8,13901.0
