,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
25,2007-04-03T21:00:00.000000000Z,10711,812.115,813.831,807.788,811.784,812.115,813.831,807.788,811.784,812.115,813.831,807.788,811.784
26,2007-04-04T21:00:00.000000000Z,6833,811.884,815.127,810.439,812.050,811.884,815.127,810.439,812.050,811.884,815.127,810.439,812.050
27,2007-04-05T21:00:00.000000000Z,435,811.951,815.078,811.855,814.482,811.951,815.078,811.855,814.482,811.951,815.078,811.855,814.482
28,2007-04-08T21:00:00.000000000Z,8440,815.138,816.331,810.211,813.114,815.138,816.331,810.211,813.114,815.138,816.331,810.211,813.114
29,2007-04-09T21:00:00.000000000Z,10266,813.213,817.639,810.872,814.872,813.213,817.639,810.872,814.872,813.213,817.639,810.872,814.872
30,2007-04-10T21:00:00.000000000Z,15794,814.971,816.111,804.290,809.369,814.971,816.111,804.290,809.369,814.971,816.111,804.290,809.369
31,2007-04-11T21:00:00.000000000Z,13817,809.468,816.097,803.149,814.608,809.468,816.097,803.149,814.608,809.468,816.097,803.149,814.608
32,2007-04-12T21:00:00.000000000Z,11772,814.708,820.642,811.772,820.344,814.708,820.642,811.772,820.344,814.708,820.642,811.772,820.344
33,2007-04-15T21:00:00.000000000Z,10518,820.385,832.686,820.285,830.798,820.385,832.686,820.285,830.798,820.385,832.686,820.285,830.798
34,2007-04-16T21:00:00.000000000Z,14450,830.699,833.928,826.279,827.981,830.699,833.928,826.279,827.981,830.699,833.928,826.279,827.981
35,2007-04-17T21:00:00.000000000Z,14199,827.882,828.927,823.172,823.571,827.882,828.927,823.172,823.571,827.882,828.927,823.172,823.571
36,2007-04-18T21:00:00.000000000Z,18827,823.670,824.822,814.461,820.155,823.670,824.822,814.461,820.155,823.670,824.822,814.461,820.155
37,2007-04-19T21:00:00.000000000Z,12613,820.255,830.356,819.880,830.075,820.255,830.356,819.880,830.075,820.255,830.356,819.880,830.075
38,2007-04-22T21:00:00.000000000Z,11055,830.217,831.925,825.595,831.278,830.217,831.925,825.595,831.278,830.217,831.925,825.595,831.278
39,2007-04-23T21:00:00.000000000Z,15775,831.378,831.605,820.375,828.758,831.378,831.605,820.375,828.758,831.378,831.605,820.375,828.758
40,2007-04-24T21:00:00.000000000Z,14999,828.659,835.792,826.119,832.312,828.659,835.792,826.119,832.312,828.659,835.792,826.119,832.312
41,2007-04-25T21:00:00.000000000Z,13319,832.212,836.160,826.585,834.771,832.212,836.160,826.585,834.771,832.212,836.160,826.585,834.771
42,2007-04-26T21:00:00.000000000Z,13479,834.871,835.269,826.655,831.750,834.871,835.269,826.655,831.750,834.871,835.269,826.655,831.750
43,2007-04-29T21:00:00.000000000Z,16914,831.593,833.826,812.929,813.428,831.593,833.826,812.929,813.428,831.593,833.826,812.929,813.428
44,2007-04-30T21:00:00.000000000Z,19121,813.328,817.872,807.300,816.484,813.328,817.872,807.300,816.484,813.328,817.872,807.300,816.484
45,2007-05-01T21:00:00.000000000Z,13837,816.584,830.594,815.135,827.512,816.584,830.594,815.135,827.512,816.584,830.594,815.135,827.512
46,2007-05-02T21:00:00.000000000Z,13533,827.412,831.748,825.668,827.879,827.412,831.748,825.668,827.879,827.412,831.748,825.668,827.879
47,2007-05-03T21:00:00.000000000Z,13381,827.779,834.224,827.337,833.925,827.779,834.224,827.337,833.925,827.779,834.224,827.337,833.925
48,2007-05-06T21:00:00.000000000Z,9120,833.569,836.106,830.739,831.541,833.569,836.106,830.739,831.541,833.569,836.106,830.739,831.541
49,2007-05-07T21:00:00.000000000Z,14751,831.641,831.841,821.323,827.922,831.641,831.841,821.323,827.922,831.641,831.841,821.323,827.922
50,2007-05-08T21:00:00.000000000Z,18013,827.722,838.252,825.177,831.579,827.722,838.252,825.177,831.579,827.722,838.252,825.177,831.579
51,2007-05-09T21:00:00.000000000Z,22461,831.479,832.196,817.785,821.178,831.479,832.196,817.785,821.178,831.479,832.196,817.785,821.178
52,2007-05-10T21:00:00.000000000Z,14945,821.278,830.118,819.616,829.321,821.278,830.118,819.616,829.321,821.278,830.118,819.616,829.321
53,2007-05-13T21:00:00.000000000Z,17093,829.463,832.381,820.147,821.250,829.463,832.381,820.147,821.250,829.463,832.381,820.147,821.250
54,2007-05-14T21:00:00.000000000Z,25963,821.150,828.481,813.136,814.036,821.150,828.481,813.136,814.036,821.150,828.481,813.136,814.036
55,2007-05-15T21:00:00.000000000Z,20933,814.136,820.385,809.798,819.390,814.136,820.385,809.798,819.390,814.136,820.385,809.798,819.390
56,2007-05-16T21:00:00.000000000Z,17661,819.291,820.214,812.065,813.273,819.291,820.214,812.065,813.273,819.291,820.214,812.065,813.273
57,2007-05-17T21:00:00.000000000Z,16435,813.073,825.904,811.597,822.916,813.073,825.904,811.597,822.916,813.073,825.904,811.597,822.916
58,2007-05-20T21:00:00.000000000Z,16965,822.857,837.878,821.903,832.702,822.857,837.878,821.903,832.702,822.857,837.878,821.903,832.702
59,2007-05-21T21:00:00.000000000Z,18777,832.802,842.248,831.653,838.659,832.802,842.248,831.653,838.659,832.802,842.248,831.653,838.659
60,2007-05-22T21:00:00.000000000Z,17184,838.560,846.496,835.032,835.435,838.560,846.496,835.032,835.435,838.560,846.496,835.032,835.435
61,2007-05-23T21:00:00.000000000Z,26480,835.535,840.774,820.527,824.324,835.535,840.774,820.527,824.324,835.535,840.774,820.527,824.324
62,2007-05-24T21:00:00.000000000Z,14274,824.523,832.161,824.227,830.279,824.523,832.161,824.227,830.279,824.523,832.161,824.227,830.279
63,2007-05-27T21:00:00.000000000Z,164,830.322,832.268,830.322,832.069,830.322,832.268,830.322,832.069,830.322,832.268,830.322,832.069
64,2007-05-28T21:00:00.000000000Z,16914,831.688,839.228,830.996,837.846,831.688,839.228,830.996,837.846,831.688,839.228,830.996,837.846
65,2007-05-29T21:00:00.000000000Z,18919,837.946,844.205,829.504,843.508,837.946,844.205,829.504,843.508,837.946,844.205,829.504,843.508
66,2007-05-30T21:00:00.000000000Z,15827,843.408,849.849,843.109,847.472,843.408,849.849,843.109,847.472,843.408,849.849,843.109,847.472
67,2007-05-31T21:00:00.000000000Z,17275,847.373,857.111,846.974,852.634,847.373,857.111,846.974,852.634,847.373,857.111,846.974,852.634
68,2007-06-03T21:00:00.000000000Z,12996,853.080,855.242,848.633,853.547,853.080,855.242,848.633,853.547,853.080,855.242,848.633,853.547
69,2007-06-04T21:00:00.000000000Z,19591,853.347,854.875,843.616,850.120,853.347,854.875,843.616,850.120,853.347,854.875,843.616,850.120
70,2007-06-05T21:00:00.000000000Z,19234,850.020,850.650,836.290,839.996,850.020,850.650,836.290,839.996,850.020,850.650,836.290,839.996
71,2007-06-06T21:00:00.000000000Z,17508,840.600,844.294,822.359,822.755,840.600,844.294,822.359,822.755,840.600,844.294,822.359,822.755
72,2007-06-07T21:00:00.000000000Z,20571,822.657,836.394,817.749,833.921,822.657,836.394,817.749,833.921,822.657,836.394,817.749,833.921
73,2007-06-10T21:00:00.000000000Z,15634,833.787,837.812,828.295,833.565,833.787,837.812,828.295,833.565,833.787,837.812,828.295,833.565
74,2007-06-11T21:00:00.000000000Z,24419,833.466,834.262,818.191,818.488,833.466,834.262,818.191,818.488,833.466,834.262,818.191,818.488
75,2007-06-12T21:00:00.000000000Z,22160,818.588,834.508,817.241,830.948,818.588,834.508,817.241,830.948,818.588,834.508,817.241,830.948
76,2007-06-13T21:00:00.000000000Z,16983,831.147,841.706,830.556,837.962,831.147,841.706,830.556,837.962,831.147,841.706,830.556,837.962
77,2007-06-14T21:00:00.000000000Z,16602,837.764,851.497,837.566,848.442,837.764,851.497,837.566,848.442,837.764,851.497,837.566,848.442
78,2007-06-17T21:00:00.000000000Z,14657,848.608,852.323,842.221,844.027,848.608,852.323,842.221,844.027,848.608,852.323,842.221,844.027
79,2007-06-18T21:00:00.000000000Z,14340,844.126,849.950,839.723,848.864,844.126,849.950,839.723,848.864,844.126,849.950,839.723,848.864
80,2007-06-19T21:00:00.000000000Z,20553,848.765,852.088,833.974,834.570,848.765,852.088,833.974,834.570,848.765,852.088,833.974,834.570
81,2007-06-20T21:00:00.000000000Z,24858,834.670,840.290,827.389,839.209,834.670,840.290,827.389,839.209,834.670,840.290,827.389,839.209
82,2007-06-21T21:00:00.000000000Z,26737,839.408,839.808,827.477,833.238,839.408,839.808,827.477,833.238,839.408,839.808,827.477,833.238
83,2007-06-24T21:00:00.000000000Z,25837,833.203,838.420,823.355,829.212,833.203,838.420,823.355,829.212,833.203,838.420,823.355,829.212
84,2007-06-25T21:00:00.000000000Z,26096,829.113,832.539,821.750,821.851,829.113,832.539,821.750,821.851,829.113,832.539,821.750,821.851
85,2007-06-26T21:00:00.000000000Z,23439,821.752,839.384,817.537,838.891,821.752,839.384,817.537,838.891,821.752,839.384,817.537,838.891
86,2007-06-27T21:00:00.000000000Z,20241,838.990,846.501,837.557,838.871,838.990,846.501,837.557,838.871,838.990,846.501,837.557,838.871
87,2007-06-28T21:00:00.000000000Z,24261,838.772,846.170,827.835,833.689,838.772,846.170,827.835,833.689,838.772,846.170,827.835,833.689
88,2007-07-01T21:00:00.000000000Z,14151,833.555,845.628,832.960,844.646,833.555,845.628,832.960,844.646,833.555,845.628,832.960,844.646
89,2007-07-02T21:00:00.000000000Z,6958,844.547,849.277,844.253,847.604,844.547,849.277,844.253,847.604,844.547,849.277,844.253,847.604
90,2007-07-03T21:00:00.000000000Z,244,847.703,851.536,846.718,851.040,847.703,851.536,846.718,851.040,847.703,851.536,846.718,851.040
91,2007-07-04T21:00:00.000000000Z,12393,851.161,851.588,842.984,849.054,851.161,851.588,842.984,849.054,851.161,851.588,842.984,849.054
92,2007-07-05T21:00:00.000000000Z,11684,848.955,853.794,844.842,853.004,848.955,853.794,844.842,853.004,848.955,853.794,844.842,853.004
93,2007-07-08T21:00:00.000000000Z,10600,853.071,855.383,848.660,852.851,853.071,855.383,848.660,852.851,853.071,855.383,848.660,852.851
94,2007-07-09T21:00:00.000000000Z,22190,853.049,854.250,836.739,837.636,853.049,854.250,836.739,837.636,853.049,854.250,836.739,837.636
95,2007-07-10T21:00:00.000000000Z,18873,837.537,843.275,833.223,843.079,837.537,843.275,833.223,843.079,837.537,843.275,833.223,843.079
96,2007-07-11T21:00:00.000000000Z,14652,842.980,855.771,841.229,852.893,842.980,855.771,841.229,852.893,842.980,855.771,841.229,852.893
97,2007-07-12T21:00:00.000000000Z,12380,852.794,856.546,850.666,853.667,852.794,856.546,850.666,853.667,852.794,856.546,850.666,853.667
98,2007-07-15T21:00:00.000000000Z,14583,853.933,856.080,846.454,849.141,853.933,856.080,846.454,849.141,853.933,856.080,846.454,849.141
99,2007-07-16T21:00:00.000000000Z,16181,849.240,855.276,846.897,847.233,849.240,855.276,846.897,847.233,849.240,855.276,846.897,847.233
100,2007-07-17T21:00:00.000000000Z,24412,847.134,848.605,834.974,848.208,847.134,848.605,834.974,848.208,847.134,848.605,834.974,848.208
101,2007-07-18T21:00:00.000000000Z,15605,848.307,853.631,844.236,849.481,848.307,853.631,844.236,849.481,848.307,853.631,844.236,849.481
102,2007-07-19T21:00:00.000000000Z,30786,849.282,851.524,829.663,836.635,849.282,851.524,829.663,836.635,849.282,851.524,829.663,836.635
103,2007-07-22T21:00:00.000000000Z,16740,835.904,842.529,832.398,832.996,835.904,842.529,832.398,832.996,835.904,842.529,832.398,832.996
104,2007-07-23T21:00:00.000000000Z,27991,833.096,834.823,808.308,814.677,833.096,834.823,808.308,814.677,833.096,834.823,808.308,814.677
105,2007-07-24T21:00:00.000000000Z,35239,814.578,821.096,801.716,810.079,814.578,821.096,801.716,810.079,814.578,821.096,801.716,810.079
106,2007-07-25T21:00:00.000000000Z,63361,810.179,813.465,778.418,790.063,810.179,813.465,778.418,790.063,810.179,813.465,778.418,790.063
107,2007-07-26T21:00:00.000000000Z,53179,790.163,795.091,767.057,768.748,790.163,795.091,767.057,768.748,790.163,795.091,767.057,768.748
108,2007-07-29T21:00:00.000000000Z,39706,770.093,787.471,767.445,783.695,770.093,787.471,767.445,783.695,770.093,787.471,767.445,783.695
109,2007-07-30T21:00:00.000000000Z,41194,783.496,794.495,770.730,772.822,783.496,794.495,770.730,772.822,783.496,794.495,770.730,772.822
110,2007-07-31T21:00:00.000000000Z,59203,772.922,782.128,761.015,778.966,772.922,782.128,761.015,778.966,772.922,782.128,761.015,778.966
111,2007-08-01T21:00:00.000000000Z,35646,779.165,785.606,774.610,784.315,779.165,785.606,774.610,784.315,779.165,785.606,774.610,784.315
112,2007-08-02T21:00:00.000000000Z,43034,784.414,786.851,751.438,756.515,784.414,786.851,751.438,756.515,784.414,786.851,751.438,756.515
113,2007-08-05T21:00:00.000000000Z,50715,753.776,766.884,741.476,763.601,753.776,766.884,741.476,763.601,753.776,766.884,741.476,763.601
114,2007-08-06T21:00:00.000000000Z,45047,763.502,779.104,757.094,776.519,763.502,779.104,757.094,776.519,763.502,779.104,757.094,776.519
115,2007-08-07T21:00:00.000000000Z,49098,775.822,803.872,774.836,797.705,775.822,803.872,774.836,797.705,775.822,803.872,774.836,797.705
116,2007-08-08T21:00:00.000000000Z,61807,797.805,799.309,778.235,779.654,797.805,799.309,778.235,779.654,797.805,799.309,778.235,779.654
117,2007-08-09T21:00:00.000000000Z,68970,779.953,800.929,764.361,784.506,779.953,800.929,764.361,784.506,779.953,800.929,764.361,784.506
118,2007-08-12T21:00:00.000000000Z,36705,785.457,802.343,778.451,779.749,785.457,802.343,778.451,779.749,785.457,802.343,778.451,779.749
119,2007-08-13T21:00:00.000000000Z,37847,779.550,784.982,762.382,765.374,779.550,784.982,762.382,765.374,779.550,784.982,762.382,765.374
120,2007-08-14T21:00:00.000000000Z,45427,765.274,776.687,749.997,753.587,765.274,776.687,749.997,753.587,765.274,776.687,749.997,753.587
121,2007-08-15T21:00:00.000000000Z,88261,753.886,773.990,735.209,773.990,753.886,773.990,735.209,773.990,753.886,773.990,735.209,773.990
122,2007-08-16T21:00:00.000000000Z,61131,773.790,803.543,758.472,787.417,773.790,803.543,758.472,787.417,773.790,803.543,758.472,787.417
123,2007-08-19T21:00:00.000000000Z,37792,787.471,793.601,777.757,786.346,787.471,793.601,777.757,786.346,787.471,793.601,777.757,786.346
124,2007-08-20T21:00:00.000000000Z,34958,785.847,793.777,781.694,789.710,785.847,793.777,781.694,789.710,785.847,793.777,781.694,789.710
125,2007-08-21T21:00:00.000000000Z,24207,789.511,800.133,788.520,798.859,789.511,800.133,788.520,798.859,789.511,800.133,788.520,798.859
126,2007-08-22T21:00:00.000000000Z,30608,799.059,807.248,785.459,788.264,799.059,807.248,785.459,788.264,799.059,807.248,785.459,788.264
127,2007-08-23T21:00:00.000000000Z,20281,788.064,799.806,785.822,799.606,788.064,799.806,785.822,799.606,788.064,799.806,785.822,799.606
