,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
83,2006-11-09T22:00:00.000000000Z,5397,1742.4,1752.1,1735.8,1751.6,1742.4,1752.1,1735.8,1751.6,1742.4,1752.1,1735.8,1751.6
84,2006-11-12T22:00:00.000000000Z,5343,1751.5,1771.4,1749.2,1765.4,1751.5,1771.4,1749.2,1765.4,1751.5,1771.4,1749.2,1765.4
85,2006-11-13T22:00:00.000000000Z,7204,1765.7,1792.8,1759.4,1789.3,1765.7,1792.8,1759.4,1789.3,1765.7,1792.8,1759.4,1789.3
86,2006-11-14T22:00:00.000000000Z,6621,1789.1,1806.0,1786.7,1793.5,1789.1,1806.0,1786.7,1793.5,1789.1,1806.0,1786.7,1793.5
87,2006-11-15T22:00:00.000000000Z,6690,1793.3,1806.7,1790.7,1801.5,1793.3,1806.7,1790.7,1801.5,1793.3,1806.7,1790.7,1801.5
88,2006-11-16T22:00:00.000000000Z,4692,1801.2,1802.6,1788.2,1800.2,1801.2,1802.6,1788.2,1800.2,1801.2,1802.6,1788.2,1800.2
89,2006-11-19T22:00:00.000000000Z,5844,1800.7,1809.3,1789.8,1805.1,1800.7,1809.3,1789.8,1805.1,1800.7,1809.3,1789.8,1805.1
90,2006-11-20T22:00:00.000000000Z,4791,1805.6,1812.3,1799.8,1811.1,1805.6,1812.3,1799.8,1811.1,1805.6,1812.3,1799.8,1811.1
91,2006-11-21T22:00:00.000000000Z,4465,1811.3,1821.0,1800.0,1817.8,1811.3,1821.0,1800.0,1817.8,1811.3,1821.0,1800.0,1817.8
92,2006-11-22T22:00:00.000000000Z,228,1818.0,1819.7,1816.2,1818.7,1818.0,1819.7,1816.2,1818.7,1818.0,1819.7,1816.2,1818.7
93,2006-11-23T22:00:00.000000000Z,3353,1818.5,1824.7,1800.7,1815.7,1818.5,1824.7,1800.7,1815.7,1818.5,1824.7,1800.7,1815.7
94,2006-11-26T22:00:00.000000000Z,7605,1815.0,1818.3,1774.0,1775.3,1815.0,1818.3,1774.0,1775.3,1815.0,1818.3,1774.0,1775.3
95,2006-11-27T22:00:00.000000000Z,7485,1775.0,1783.2,1762.9,1780.7,1775.0,1783.2,1762.9,1780.7,1775.0,1783.2,1762.9,1780.7
96,2006-11-28T22:00:00.000000000Z,7099,1780.7,1796.6,1775.4,1792.9,1780.7,1796.6,1775.4,1792.9,1780.7,1796.6,1775.4,1792.9
97,2006-11-29T22:00:00.000000000Z,7211,1793.2,1800.8,1780.6,1791.4,1793.2,1800.8,1780.6,1791.4,1793.2,1800.8,1780.6,1791.4
98,2006-11-30T22:00:00.000000000Z,7868,1790.9,1795.5,1759.6,1779.6,1790.9,1795.5,1759.6,1779.6,1790.9,1795.5,1759.6,1779.6
99,2006-12-03T22:00:00.000000000Z,6520,1778.8,1809.2,1776.0,1801.5,1778.8,1809.2,1776.0,1801.5,1778.8,1809.2,1776.0,1801.5
100,2006-12-04T22:00:00.000000000Z,5715,1801.8,1812.2,1797.7,1804.7,1801.8,1812.2,1797.7,1804.7,1801.8,1812.2,1797.7,1804.7
101,2006-12-05T22:00:00.000000000Z,4999,1804.7,1806.8,1791.7,1799.0,1804.7,1806.8,1791.7,1799.0,1804.7,1806.8,1791.7,1799.0
102,2006-12-06T22:00:00.000000000Z,4249,1799.2,1808.4,1774.0,1774.7,1799.2,1808.4,1774.0,1774.7,1799.2,1808.4,1774.0,1774.7
103,2006-12-07T22:00:00.000000000Z,3201,1774.5,1799.4,1767.1,1784.9,1774.5,1799.4,1767.1,1784.9,1774.5,1799.4,1767.1,1784.9
104,2006-12-10T22:00:00.000000000Z,1659,1783.4,1804.0,1779.3,1793.8,1783.4,1804.0,1779.3,1793.8,1783.4,1804.0,1779.3,1793.8
105,2006-12-11T22:00:00.000000000Z,1863,1793.6,1795.1,1771.0,1781.1,1793.6,1795.1,1771.0,1781.1,1793.6,1795.1,1771.0,1781.1
106,2006-12-12T22:00:00.000000000Z,1398,1781.6,1794.0,1773.5,1784.8,1781.6,1794.0,1773.5,1784.8,1781.6,1794.0,1773.5,1784.8
107,2006-12-13T22:00:00.000000000Z,1329,1785.0,1812.0,1782.9,1805.7,1785.0,1812.0,1782.9,1805.7,1785.0,1812.0,1782.9,1805.7
108,2006-12-14T22:00:00.000000000Z,5769,1805.5,1825.7,1805.0,1808.2,1805.5,1825.7,1805.0,1808.2,1805.5,1825.7,1805.0,1808.2
109,2006-12-17T22:00:00.000000000Z,6040,1808.2,1822.7,1784.2,1791.8,1808.2,1822.7,1784.2,1791.8,1808.2,1822.7,1784.2,1791.8
110,2006-12-18T22:00:00.000000000Z,7564,1791.3,1794.3,1766.5,1784.4,1791.3,1794.3,1766.5,1784.4,1791.3,1794.3,1766.5,1784.4
111,2006-12-19T22:00:00.000000000Z,4920,1784.7,1796.0,1776.5,1779.0,1784.7,1796.0,1776.5,1779.0,1784.7,1796.0,1776.5,1779.0
112,2006-12-20T22:00:00.000000000Z,5813,1779.0,1784.3,1758.9,1769.0,1779.0,1784.3,1758.9,1769.0,1779.0,1784.3,1758.9,1769.0
113,2006-12-21T22:00:00.000000000Z,5294,1769.3,1770.9,1744.3,1745.0,1769.3,1770.9,1744.3,1745.0,1769.3,1770.9,1744.3,1745.0
114,2006-12-25T22:00:00.000000000Z,2845,1746.8,1757.1,1745.6,1755.1,1746.8,1757.1,1745.6,1755.1,1746.8,1757.1,1745.6,1755.1
