,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
0,2021-03-05T06:00:00.000000000Z,6137,2146.723,2147.320,2137.323,2145.673,2146.458,2147.105,2137.083,2145.458,2146.988,2147.614,2137.488,2145.888
1,2021-03-05T07:00:00.000000000Z,10446,2145.770,2149.498,2136.373,2147.098,2145.605,2149.283,2136.132,2146.948,2145.935,2149.738,2136.538,2147.248
2,2021-03-05T08:00:00.000000000Z,24403,2147.023,2148.548,2129.623,2138.948,2146.858,2148.383,2129.358,2138.783,2147.188,2148.738,2129.788,2139.113
3,2021-03-05T09:00:00.000000000Z,16707,2138.998,2142.873,2125.723,2135.223,2138.783,2142.707,2125.558,2134.958,2139.213,2143.188,2125.873,2135.488
4,2021-03-05T10:00:00.000000000Z,10091,2135.273,2142.573,2128.873,2141.273,2135.058,2142.423,2128.683,2141.058,2135.488,2142.738,2129.038,2141.488
5,2021-03-05T11:00:00.000000000Z,10715,2141.323,2157.923,2140.173,2154.073,2141.158,2157.773,2139.958,2153.908,2141.488,2158.138,2140.338,2154.238
6,2021-03-05T12:00:00.000000000Z,12731,2154.023,2161.697,2148.923,2158.898,2153.873,2161.459,2148.708,2158.683,2154.173,2161.962,2149.113,2159.113
7,2021-03-05T13:00:00.000000000Z,43118,2158.923,2182.247,2141.550,2175.973,2158.758,2182.032,2140.851,2175.808,2159.088,2182.514,2141.838,2176.138
8,2021-03-05T14:00:00.000000000Z,118404,2175.973,2186.897,2131.623,2148.848,2175.823,2186.732,2131.458,2148.683,2176.123,2187.062,2131.773,2149.013
9,2021-03-05T15:00:00.000000000Z,187885,2148.823,2157.398,2112.373,2120.198,2148.673,2157.248,2112.208,2120.048,2148.973,2157.588,2112.523,2120.348
10,2021-03-05T16:00:00.000000000Z,132398,2120.173,2125.822,2085.698,2123.348,2120.008,2125.657,2085.512,2123.183,2120.338,2126.038,2085.848,2123.513
11,2021-03-05T17:00:00.000000000Z,96486,2123.276,2154.723,2115.723,2150.323,2123.126,2154.534,2115.558,2150.158,2123.426,2154.938,2115.873,2150.488
12,2021-03-05T18:00:00.000000000Z,97148,2150.323,2173.748,2136.698,2168.823,2150.173,2173.583,2136.358,2168.608,2150.473,2173.913,2136.848,2169.038
13,2021-03-05T19:00:00.000000000Z,88811,2168.823,2179.923,2152.023,2177.173,2168.658,2179.758,2151.858,2176.958,2168.988,2180.088,2152.188,2177.388
14,2021-03-05T20:00:00.000000000Z,65346,2177.081,2195.823,2170.148,2190.123,2176.931,2195.673,2169.883,2189.973,2177.231,2195.973,2170.313,2190.273
15,2021-03-05T21:00:00.000000000Z,5044,2190.123,2194.998,2186.299,2191.172,2189.958,2194.848,2186.132,2190.807,2190.288,2195.148,2186.449,2191.537
16,2021-03-07T23:00:00.000000000Z,10259,2206.110,2220.660,2205.810,2215.435,2205.845,2220.320,2205.610,2214.870,2206.375,2221.075,2205.975,2216.000
17,2021-03-08T00:00:00.000000000Z,8465,2215.361,2216.060,2200.835,2210.685,2214.896,2215.745,2200.620,2210.270,2215.826,2216.450,2201.000,2211.100
18,2021-03-08T01:00:00.000000000Z,8033,2210.635,2214.235,2201.385,2207.810,2210.270,2214.070,2201.194,2207.545,2211.000,2214.426,2201.535,2208.075
19,2021-03-08T02:00:00.000000000Z,8592,2207.835,2208.560,2187.435,2194.885,2207.620,2208.270,2187.120,2194.420,2208.050,2208.950,2187.711,2195.350
20,2021-03-08T03:00:00.000000000Z,7999,2194.885,2195.785,2187.204,2194.035,2194.470,2195.587,2186.945,2193.720,2195.300,2196.150,2187.354,2194.350
21,2021-03-08T04:00:00.000000000Z,6023,2193.943,2196.410,2187.160,2191.585,2193.578,2196.259,2186.895,2191.270,2194.308,2196.675,2187.310,2191.900
22,2021-03-08T05:00:00.000000000Z,7939,2191.535,2194.585,2185.685,2190.385,2191.270,2194.370,2185.420,2190.120,2191.800,2194.950,2185.900,2190.650
23,2021-03-08T06:00:00.000000000Z,5571,2190.385,2195.985,2189.035,2191.735,2190.070,2195.770,2188.796,2191.420,2190.700,2196.250,2189.250,2192.050
24,2021-03-08T07:00:00.000000000Z,8707,2191.711,2195.885,2177.835,2179.635,2191.496,2195.645,2177.570,2179.485,2191.926,2196.226,2178.050,2179.785
25,2021-03-08T08:00:00.000000000Z,15844,2179.685,2180.160,2167.410,2176.960,2179.520,2179.995,2167.220,2176.745,2179.850,2180.451,2167.575,2177.175
26,2021-03-08T09:00:00.000000000Z,14371,2176.960,2177.785,2162.210,2171.535,2176.645,2177.596,2161.950,2171.220,2177.275,2178.050,2162.360,2171.850
27,2021-03-08T10:00:00.000000000Z,9573,2171.535,2179.335,2167.535,2170.885,2171.270,2179.170,2167.320,2170.735,2171.800,2179.500,2167.750,2171.035
28,2021-03-08T11:00:00.000000000Z,13375,2170.885,2179.985,2170.535,2179.010,2170.720,2179.796,2170.320,2178.845,2171.050,2180.430,2170.724,2179.175
29,2021-03-08T12:00:00.000000000Z,16202,2179.085,2186.485,2176.035,2184.485,2178.870,2186.335,2175.820,2184.335,2179.300,2186.700,2176.200,2184.635
30,2021-03-08T13:00:00.000000000Z,18028,2184.535,2212.260,2183.136,2210.935,2184.370,2212.085,2182.848,2210.770,2184.700,2212.475,2183.301,2211.100
31,2021-03-08T14:00:00.000000000Z,127139,2210.935,2231.460,2190.510,2208.635,2210.720,2231.310,2190.345,2208.470,2211.150,2231.610,2190.675,2208.800
32,2021-03-08T15:00:00.000000000Z,170381,2208.460,2235.635,2199.685,2230.685,2208.310,2235.485,2199.470,2230.520,2208.610,2235.850,2199.875,2230.850
33,2021-03-08T16:00:00.000000000Z,104710,2230.461,2237.010,2214.110,2214.885,2230.296,2236.845,2213.920,2214.720,2230.626,2237.175,2214.275,2215.050
34,2021-03-08T17:00:00.000000000Z,73573,2214.935,2236.485,2214.085,2227.235,2214.720,2236.335,2213.920,2227.085,2215.150,2236.650,2214.235,2227.385
35,2021-03-08T18:00:00.000000000Z,55643,2227.285,2235.135,2202.935,2203.685,2227.120,2234.970,2202.720,2203.520,2227.450,2235.300,2203.085,2203.850
36,2021-03-08T19:00:00.000000000Z,77703,2203.685,2225.135,2202.636,2211.710,2203.535,2224.970,2202.470,2211.545,2203.835,2225.300,2202.786,2211.875
37,2021-03-08T20:00:00.000000000Z,81417,2211.635,2215.460,2196.660,2202.035,2211.485,2215.310,2196.510,2201.885,2211.785,2215.610,2196.810,2202.185
38,2021-03-08T21:00:00.000000000Z,10955,2202.085,2215.059,2201.285,2212.960,2201.920,2214.909,2201.135,2212.745,2202.250,2215.226,2201.435,2213.175
