,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
28,2021-03-18T11:00:00.000000000Z,5941,1.19397,1.19500,1.19368,1.19412,1.19391,1.19494,1.19362,1.19405,1.19403,1.19505,1.19374,1.19418
29,2021-03-18T12:00:00.000000000Z,9479,1.19413,1.19478,1.19218,1.19282,1.19407,1.19471,1.19212,1.19276,1.19419,1.19484,1.19224,1.19288
30,2021-03-18T13:00:00.000000000Z,8763,1.19280,1.19295,1.19103,1.19166,1.19274,1.19289,1.19096,1.19161,1.19286,1.19301,1.19110,1.19172
31,2021-03-18T14:00:00.000000000Z,8928,1.19165,1.19252,1.19086,1.19200,1.19159,1.19246,1.19080,1.19195,1.19171,1.19258,1.19091,1.19206
32,2021-03-18T15:00:00.000000000Z,7045,1.19200,1.19284,1.19155,1.19262,1.19194,1.19278,1.19149,1.19256,1.19205,1.19290,1.19161,1.19267
33,2021-03-18T16:00:00.000000000Z,6455,1.19260,1.19388,1.19171,1.19204,1.19255,1.19383,1.19165,1.19199,1.19266,1.19394,1.19177,1.19209
34,2021-03-18T17:00:00.000000000Z,4647,1.19205,1.19318,1.19154,1.19293,1.19200,1.19313,1.19149,1.19287,1.19210,1.19324,1.19160,1.19299
35,2021-03-18T18:00:00.000000000Z,5341,1.19294,1.19300,1.19090,1.19136,1.19288,1.19294,1.19083,1.19129,1.19301,1.19307,1.19096,1.19142
36,2021-03-18T19:00:00.000000000Z,5176,1.19134,1.19170,1.19062,1.19102,1.19127,1.19164,1.19057,1.19096,1.19140,1.19176,1.19068,1.19109
37,2021-03-18T20:00:00.000000000Z,1967,1.19104,1.19186,1.19102,1.19160,1.19097,1.19180,1.19096,1.19153,1.19110,1.19194,1.19109,1.19168
38,2021-03-18T21:00:00.000000000Z,217,1.19124,1.19187,1.19124,1.19142,1.19089,1.19174,1.19087,1.19120,1.19160,1.19211,1.19157,1.19164
39,2021-03-18T22:00:00.000000000Z,749,1.19146,1.19206,1.19143,1.19172,1.19125,1.19198,1.19124,1.19165,1.19167,1.19214,1.19158,1.19180
40,2021-03-18T23:00:00.000000000Z,941,1.19174,1.19193,1.19142,1.19178,1.19167,1.19187,1.19135,1.19171,1.19180,1.19199,1.19149,1.19185
41,2021-03-19T00:00:00.000000000Z,2165,1.19176,1.19188,1.19044,1.19074,1.19169,1.19181,1.19037,1.19067,1.19184,1.19194,1.19051,1.19081
42,2021-03-19T01:00:00.000000000Z,2794,1.19075,1.19130,1.19028,1.19100,1.19068,1.19124,1.19021,1.19093,1.19082,1.19137,1.19035,1.19106
43,2021-03-19T02:00:00.000000000Z,1758,1.19098,1.19110,1.19020,1.19088,1.19092,1.19104,1.19013,1.19081,1.19105,1.19117,1.19027,1.19094
44,2021-03-19T03:00:00.000000000Z,2795,1.19086,1.19168,1.19050,1.19144,1.19079,1.19161,1.19042,1.19137,1.19093,1.19175,1.19058,1.19150
45,2021-03-19T04:00:00.000000000Z,1725,1.19142,1.19200,1.19124,1.19189,1.19135,1.19193,1.19118,1.19182,1.19149,1.19206,1.19131,1.19196
46,2021-03-19T05:00:00.000000000Z,1571,1.19187,1.19192,1.19110,1.19180,1.19180,1.19185,1.19103,1.19173,1.19194,1.19198,1.19117,1.19187
47,2021-03-19T06:00:00.000000000Z,3384,1.19180,1.19276,1.19136,1.19254,1.19173,1.19271,1.19130,1.19248,1.19187,1.19283,1.19142,1.19261
48,2021-03-19T07:00:00.000000000Z,5089,1.19256,1.19371,1.19199,1.19324,1.19249,1.19365,1.19192,1.19317,1.19262,1.19377,1.19206,1.19330
49,2021-03-19T08:00:00.000000000Z,5708,1.19325,1.19371,1.19210,1.19230,1.19318,1.19364,1.19205,1.19224,1.19332,1.19378,1.19215,1.19236
50,2021-03-19T09:00:00.000000000Z,5038,1.19231,1.19234,1.18926,1.18934,1.19225,1.19228,1.18920,1.18927,1.19237,1.19241,1.18933,1.18941
51,2021-03-19T10:00:00.000000000Z,3475,1.18933,1.18985,1.18906,1.18980,1.18927,1.18979,1.18900,1.18974,1.18939,1.18992,1.18911,1.18986
52,2021-03-19T11:00:00.000000000Z,4048,1.18978,1.19094,1.18948,1.18992,1.18972,1.19088,1.18943,1.18986,1.18985,1.19100,1.18954,1.18998
53,2021-03-19T12:00:00.000000000Z,5829,1.18993,1.19054,1.18940,1.18998,1.18987,1.19048,1.18934,1.18992,1.18999,1.19061,1.18945,1.19004
54,2021-03-19T13:00:00.000000000Z,17380,1.18997,1.19044,1.18739,1.18813,1.18991,1.19037,1.18733,1.18807,1.19003,1.19051,1.18745,1.18819
55,2021-03-19T14:00:00.000000000Z,6747,1.18812,1.18873,1.18762,1.18864,1.18807,1.18867,1.18756,1.18858,1.18817,1.18879,1.18768,1.18870
56,2021-03-19T15:00:00.000000000Z,7573,1.18866,1.19120,1.18843,1.19090,1.18860,1.19114,1.18836,1.19084,1.18871,1.19127,1.18850,1.19096
57,2021-03-19T16:00:00.000000000Z,5778,1.19089,1.19120,1.19000,1.19076,1.19083,1.19113,1.18994,1.19070,1.19095,1.19126,1.19007,1.19081
58,2021-03-19T17:00:00.000000000Z,2449,1.19074,1.19111,1.19048,1.19094,1.19068,1.19105,1.19041,1.19089,1.19080,1.19117,1.19054,1.19100
59,2021-03-19T18:00:00.000000000Z,2607,1.19096,1.19126,1.19058,1.19082,1.19090,1.19119,1.19051,1.19075,1.19102,1.19132,1.19064,1.19088
60,2021-03-19T19:00:00.000000000Z,2359,1.19083,1.19100,1.19052,1.19053,1.19077,1.19094,1.19046,1.19047,1.19089,1.19106,1.19058,1.19059
61,2021-03-19T20:00:00.000000000Z,1817,1.19054,1.19072,1.19020,1.19042,1.19048,1.19066,1.19013,1.19029,1.19060,1.19083,1.19027,1.19055
62,2021-03-21T21:00:00.000000000Z,450,1.18740,1.18889,1.18676,1.18807,1.18690,1.18839,1.18626,1.18786,1.18790,1.18939,1.18726,1.18828
63,2021-03-21T22:00:00.000000000Z,1449,1.18814,1.18889,1.18765,1.18846,1.18793,1.18882,1.18745,1.18838,1.18835,1.18907,1.18783,1.18853
64,2021-03-21T23:00:00.000000000Z,928,1.18848,1.18902,1.18818,1.18838,1.18841,1.18895,1.18811,1.18831,1.18855,1.18908,1.18825,1.18845
65,2021-03-22T00:00:00.000000000Z,1693,1.18840,1.18927,1.18836,1.18852,1.18833,1.18920,1.18828,1.18845,1.18846,1.18934,1.18843,1.18859
66,2021-03-22T01:00:00.000000000Z,2372,1.18850,1.18870,1.18752,1.18846,1.18842,1.18862,1.18744,1.18839,1.18859,1.18877,1.18759,1.18853
67,2021-03-22T02:00:00.000000000Z,1370,1.18845,1.18933,1.18845,1.18926,1.18838,1.18926,1.18838,1.18919,1.18852,1.18940,1.18852,1.18933
68,2021-03-22T03:00:00.000000000Z,1400,1.18925,1.18984,1.18916,1.18950,1.18918,1.18977,1.18909,1.18944,1.18932,1.18991,1.18923,1.18957
69,2021-03-22T04:00:00.000000000Z,1200,1.18952,1.18991,1.18931,1.18936,1.18946,1.18985,1.18924,1.18930,1.18958,1.18997,1.18938,1.18943
70,2021-03-22T05:00:00.000000000Z,1258,1.18935,1.18997,1.18914,1.18937,1.18928,1.18991,1.18907,1.18930,1.18942,1.19003,1.18922,1.18944
71,2021-03-22T06:00:00.000000000Z,3170,1.18936,1.18958,1.18822,1.18828,1.18929,1.18951,1.18816,1.18821,1.18943,1.18965,1.18829,1.18835
72,2021-03-22T07:00:00.000000000Z,5550,1.18827,1.18890,1.18746,1.18842,1.18820,1.18883,1.18739,1.18835,1.18834,1.18896,1.18752,1.18850
73,2021-03-22T08:00:00.000000000Z,6677,1.18842,1.19062,1.18758,1.19022,1.18835,1.19056,1.18752,1.19016,1.18848,1.19068,1.18764,1.19028
74,2021-03-22T09:00:00.000000000Z,4213,1.19023,1.19058,1.18933,1.19002,1.19017,1.19052,1.18927,1.18995,1.19029,1.19064,1.18939,1.19008
75,2021-03-22T10:00:00.000000000Z,3785,1.19004,1.19110,1.18994,1.19106,1.18997,1.19104,1.18988,1.19100,1.19010,1.19116,1.19000,1.19112
76,2021-03-22T11:00:00.000000000Z,5114,1.19105,1.19306,1.19098,1.19276,1.19099,1.19300,1.19092,1.19270,1.19111,1.19312,1.19104,1.19283
77,2021-03-22T12:00:00.000000000Z,5645,1.19278,1.19315,1.19165,1.19232,1.19272,1.19309,1.19160,1.19226,1.19284,1.19321,1.19170,1.19238
78,2021-03-22T13:00:00.000000000Z,6787,1.19230,1.19282,1.19108,1.19168,1.19224,1.19277,1.19102,1.19161,1.19237,1.19287,1.19114,1.19174
79,2021-03-22T14:00:00.000000000Z,6170,1.19169,1.19276,1.19134,1.19218,1.19162,1.19269,1.19128,1.19212,1.19176,1.19282,1.19140,1.19224
80,2021-03-22T15:00:00.000000000Z,6005,1.19217,1.19396,1.19203,1.19318,1.19211,1.19390,1.19197,1.19312,1.19223,1.19403,1.19209,1.19324
81,2021-03-22T16:00:00.000000000Z,3586,1.19319,1.19394,1.19286,1.19392,1.19313,1.19389,1.19279,1.19385,1.19325,1.19400,1.19292,1.19398
82,2021-03-22T17:00:00.000000000Z,2662,1.19393,1.19470,1.19352,1.19416,1.19387,1.19464,1.19345,1.19409,1.19399,1.19476,1.19357,1.19422
83,2021-03-22T18:00:00.000000000Z,1670,1.19414,1.19442,1.19399,1.19420,1.19408,1.19436,1.19394,1.19415,1.19420,1.19448,1.19404,1.19426
84,2021-03-22T19:00:00.000000000Z,1397,1.19419,1.19422,1.19356,1.19364,1.19413,1.19416,1.19350,1.19358,1.19425,1.19429,1.19362,1.19369
85,2021-03-22T20:00:00.000000000Z,1164,1.19362,1.19378,1.19324,1.19326,1.19357,1.19372,1.19313,1.19319,1.19368,1.19384,1.19332,1.19333
86,2021-03-22T21:00:00.000000000Z,95,1.19331,1.19362,1.19306,1.19348,1.19304,1.19344,1.19258,1.19319,1.19358,1.19389,1.19341,1.19376
87,2021-03-22T22:00:00.000000000Z,536,1.19352,1.19356,1.19318,1.19336,1.19322,1.19344,1.19311,1.19329,1.19383,1.19383,1.19326,1.19344
88,2021-03-22T23:00:00.000000000Z,679,1.19338,1.19358,1.19288,1.19324,1.19330,1.19351,1.19280,1.19316,1.19346,1.19365,1.19296,1.19331
89,2021-03-23T00:00:00.000000000Z,1960,1.19326,1.19409,1.19286,1.19336,1.19318,1.19401,1.19279,1.19329,1.19333,1.19417,1.19292,1.19343
90,2021-03-23T01:00:00.000000000Z,2326,1.19335,1.19372,1.19266,1.19296,1.19328,1.19365,1.19258,1.19289,1.19342,1.19379,1.19273,1.19304
91,2021-03-23T02:00:00.000000000Z,2060,1.19298,1.19332,1.19230,1.19256,1.19291,1.19326,1.19223,1.19249,1.19304,1.19339,1.19237,1.19263
92,2021-03-23T03:00:00.000000000Z,1290,1.19258,1.19322,1.19242,1.19318,1.19251,1.19317,1.19236,1.19312,1.19265,1.19329,1.19249,1.19324
93,2021-03-23T04:00:00.000000000Z,1397,1.19317,1.19334,1.19230,1.19234,1.19311,1.19328,1.19222,1.19227,1.19323,1.19340,1.19237,1.19240
94,2021-03-23T05:00:00.000000000Z,2045,1.19232,1.19258,1.19194,1.19248,1.19225,1.19252,1.19188,1.19241,1.19238,1.19265,1.19201,1.19254
95,2021-03-23T06:00:00.000000000Z,2421,1.19250,1.19290,1.19216,1.19275,1.19243,1.19283,1.19209,1.19268,1.19256,1.19296,1.19221,1.19282
96,2021-03-23T07:00:00.000000000Z,4506,1.19276,1.19319,1.19028,1.19053,1.19269,1.19313,1.19022,1.19047,1.19283,1.19325,1.19034,1.19059
97,2021-03-23T08:00:00.000000000Z,6292,1.19054,1.19080,1.18860,1.18988,1.19048,1.19074,1.18854,1.18982,1.19060,1.19086,1.18865,1.18995
98,2021-03-23T09:00:00.000000000Z,5498,1.18987,1.19002,1.18910,1.18913,1.18981,1.18996,1.18905,1.18906,1.18993,1.19009,1.18916,1.18920
99,2021-03-23T10:00:00.000000000Z,6274,1.18912,1.19000,1.18824,1.18846,1.18907,1.18994,1.18818,1.18840,1.18917,1.19007,1.18831,1.18851
100,2021-03-23T11:00:00.000000000Z,5522,1.18847,1.18857,1.18774,1.18807,1.18841,1.18851,1.18767,1.18802,1.18853,1.18863,1.18779,1.18812
101,2021-03-23T12:00:00.000000000Z,4948,1.18806,1.18951,1.18788,1.18892,1.18800,1.18945,1.18781,1.18886,1.18812,1.18957,1.18794,1.18898
102,2021-03-23T13:00:00.000000000Z,5694,1.18893,1.18915,1.18706,1.18728,1.18887,1.18909,1.18699,1.18722,1.18899,1.18921,1.18713,1.18734
103,2021-03-23T14:00:00.000000000Z,6624,1.18726,1.18761,1.18616,1.18737,1.18720,1.18755,1.18609,1.18732,1.18732,1.18767,1.18622,1.18742
104,2021-03-23T15:00:00.000000000Z,5040,1.18736,1.18767,1.18635,1.18724,1.18730,1.18761,1.18629,1.18718,1.18742,1.18773,1.18641,1.18731
105,2021-03-23T16:00:00.000000000Z,4838,1.18722,1.18728,1.18583,1.18635,1.18716,1.18722,1.18576,1.18630,1.18729,1.18733,1.18590,1.18640
106,2021-03-23T17:00:00.000000000Z,3664,1.18636,1.18662,1.18558,1.18571,1.18630,1.18656,1.18552,1.18565,1.18642,1.18669,1.18563,1.18577
107,2021-03-23T18:00:00.000000000Z,2840,1.18570,1.18577,1.18486,1.18518,1.18564,1.18571,1.18481,1.18511,1.18576,1.18584,1.18492,1.18524
108,2021-03-23T19:00:00.000000000Z,2841,1.18520,1.18562,1.18478,1.18479,1.18514,1.18556,1.18472,1.18473,1.18527,1.18567,1.18484,1.18485
109,2021-03-23T20:00:00.000000000Z,1570,1.18478,1.18512,1.18422,1.18493,1.18472,1.18503,1.18416,1.18481,1.18484,1.18520,1.18428,1.18505
110,2021-03-23T21:00:00.000000000Z,224,1.18483,1.18534,1.18476,1.18492,1.18456,1.18519,1.18449,1.18467,1.18510,1.18553,1.18502,1.18517
111,2021-03-23T22:00:00.000000000Z,539,1.18486,1.18518,1.18471,1.18474,1.18460,1.18511,1.18459,1.18468,1.18512,1.18524,1.18479,1.18481
112,2021-03-23T23:00:00.000000000Z,1249,1.18474,1.18479,1.18362,1.18396,1.18467,1.18472,1.18353,1.18389,1.18480,1.18486,1.18370,1.18404
113,2021-03-24T00:00:00.000000000Z,1865,1.18398,1.18480,1.18396,1.18428,1.18392,1.18473,1.18389,1.18421,1.18405,1.18487,1.18402,1.18436
114,2021-03-24T01:00:00.000000000Z,2136,1.18430,1.18511,1.18398,1.18484,1.18423,1.18503,1.18391,1.18476,1.18437,1.18519,1.18406,1.18491
115,2021-03-24T02:00:00.000000000Z,2218,1.18482,1.18496,1.18422,1.18452,1.18476,1.18489,1.18415,1.18446,1.18489,1.18502,1.18428,1.18459
116,2021-03-24T03:00:00.000000000Z,1409,1.18454,1.18498,1.18440,1.18490,1.18447,1.18491,1.18432,1.18484,1.18461,1.18504,1.18447,1.18497
117,2021-03-24T04:00:00.000000000Z,1166,1.18490,1.18492,1.18427,1.18465,1.18483,1.18484,1.18420,1.18458,1.18496,1.18499,1.18434,1.18472
118,2021-03-24T05:00:00.000000000Z,1629,1.18464,1.18465,1.18388,1.18406,1.18456,1.18458,1.18382,1.18399,1.18471,1.18472,1.18395,1.18412
119,2021-03-24T06:00:00.000000000Z,3323,1.18406,1.18474,1.18336,1.18469,1.18399,1.18468,1.18330,1.18463,1.18412,1.18480,1.18342,1.18475
120,2021-03-24T07:00:00.000000000Z,6010,1.18472,1.18472,1.18176,1.18208,1.18465,1.18466,1.18170,1.18202,1.18478,1.18479,1.18183,1.18214
121,2021-03-24T08:00:00.000000000Z,8026,1.18206,1.18326,1.18124,1.18268,1.18199,1.18320,1.18117,1.18262,1.18212,1.18333,1.18130,1.18273
122,2021-03-24T09:00:00.000000000Z,6054,1.18270,1.18450,1.18226,1.18350,1.18264,1.18443,1.18219,1.18343,1.18276,1.18456,1.18232,1.18356
123,2021-03-24T10:00:00.000000000Z,4853,1.18351,1.18351,1.18189,1.18226,1.18345,1.18345,1.18184,1.18221,1.18357,1.18357,1.18194,1.18232
124,2021-03-24T11:00:00.000000000Z,3707,1.18228,1.18359,1.18222,1.18337,1.18222,1.18353,1.18215,1.18330,1.18233,1.18365,1.18228,1.18344
125,2021-03-24T12:00:00.000000000Z,4583,1.18334,1.18367,1.18240,1.18338,1.18328,1.18361,1.18233,1.18331,1.18341,1.18374,1.18246,1.18344
126,2021-03-24T13:00:00.000000000Z,7433,1.18336,1.18340,1.18144,1.18228,1.18330,1.18333,1.18138,1.18223,1.18343,1.18346,1.18151,1.18234
127,2021-03-24T14:00:00.000000000Z,5942,1.18230,1.18304,1.18172,1.18288,1.18223,1.18297,1.18165,1.18282,1.18236,1.18310,1.18177,1.18293
128,2021-03-24T15:00:00.000000000Z,5011,1.18289,1.18391,1.18242,1.18306,1.18283,1.18385,1.18236,1.18300,1.18295,1.18397,1.18248,1.18311
129,2021-03-24T16:00:00.000000000Z,4380,1.18306,1.18370,1.18230,1.18236,1.18301,1.18364,1.18223,1.18230,1.18312,1.18376,1.18236,1.18242
130,2021-03-24T17:00:00.000000000Z,3291,1.18238,1.18290,1.18196,1.18273,1.18232,1.18284,1.18190,1.18267,1.18245,1.18296,1.18203,1.18279
131,2021-03-24T18:00:00.000000000Z,3150,1.18272,1.18306,1.18210,1.18212,1.18266,1.18300,1.18204,1.18205,1.18278,1.18312,1.18217,1.18218
132,2021-03-24T19:00:00.000000000Z,2994,1.18210,1.18234,1.18124,1.18126,1.18204,1.18228,1.18117,1.18119,1.18216,1.18240,1.18130,1.18132
133,2021-03-24T20:00:00.000000000Z,1484,1.18124,1.18165,1.18096,1.18128,1.18118,1.18160,1.18090,1.18116,1.18129,1.18171,1.18103,1.18141
134,2021-03-24T21:00:00.000000000Z,80,1.18133,1.18151,1.18120,1.18132,1.18117,1.18140,1.18101,1.18114,1.18149,1.18167,1.18136,1.18149
135,2021-03-24T22:00:00.000000000Z,1040,1.18140,1.18152,1.18090,1.18118,1.18120,1.18144,1.18082,1.18111,1.18159,1.18161,1.18097,1.18125
136,2021-03-24T23:00:00.000000000Z,556,1.18120,1.18146,1.18108,1.18129,1.18112,1.18138,1.18101,1.18122,1.18128,1.18153,1.18114,1.18136
137,2021-03-25T00:00:00.000000000Z,1425,1.18130,1.18177,1.18114,1.18177,1.18123,1.18170,1.18106,1.18170,1.18138,1.18184,1.18121,1.18184
138,2021-03-25T01:00:00.000000000Z,2646,1.18174,1.18174,1.18042,1.18122,1.18168,1.18168,1.18036,1.18114,1.18181,1.18181,1.18049,1.18129
139,2021-03-25T02:00:00.000000000Z,2621,1.18123,1.18252,1.18118,1.18240,1.18116,1.18246,1.18112,1.18234,1.18130,1.18259,1.18125,1.18247
140,2021-03-25T03:00:00.000000000Z,1798,1.18242,1.18278,1.18223,1.18231,1.18235,1.18272,1.18216,1.18224,1.18248,1.18286,1.18230,1.18238
141,2021-03-25T04:00:00.000000000Z,2002,1.18230,1.18241,1.18186,1.18207,1.18223,1.18234,1.18180,1.18201,1.18237,1.18248,1.18193,1.18213
142,2021-03-25T05:00:00.000000000Z,1614,1.18206,1.18262,1.18197,1.18202,1.18199,1.18255,1.18190,1.18195,1.18213,1.18269,1.18204,1.18209
143,2021-03-25T06:00:00.000000000Z,2882,1.18202,1.18216,1.18142,1.18162,1.18195,1.18209,1.18135,1.18156,1.18209,1.18222,1.18149,1.18169
144,2021-03-25T07:00:00.000000000Z,4267,1.18160,1.18184,1.18046,1.18062,1.18154,1.18178,1.18039,1.18056,1.18167,1.18191,1.18052,1.18068
145,2021-03-25T08:00:00.000000000Z,5880,1.18061,1.18165,1.18014,1.18051,1.18054,1.18158,1.18008,1.18044,1.18068,1.18172,1.18020,1.18058
146,2021-03-25T09:00:00.000000000Z,3535,1.18052,1.18138,1.18038,1.18107,1.18045,1.18132,1.18031,1.18101,1.18059,1.18144,1.18043,1.18113
147,2021-03-25T10:00:00.000000000Z,3841,1.18106,1.18182,1.18082,1.18142,1.18100,1.18177,1.18076,1.18136,1.18112,1.18188,1.18087,1.18148
148,2021-03-25T11:00:00.000000000Z,4314,1.18141,1.18178,1.18038,1.18049,1.18135,1.18171,1.18032,1.18043,1.18147,1.18184,1.18044,1.18055
149,2021-03-25T12:00:00.000000000Z,7168,1.18051,1.18099,1.17912,1.17974,1.18045,1.18093,1.17906,1.17968,1.18057,1.18105,1.17918,1.17980
150,2021-03-25T13:00:00.000000000Z,8362,1.17972,1.18156,1.17964,1.18080,1.17967,1.18150,1.17958,1.18073,1.17978,1.18162,1.17970,1.18086
151,2021-03-25T14:00:00.000000000Z,8384,1.18078,1.18126,1.17921,1.17997,1.18073,1.18120,1.17915,1.17991,1.18084,1.18131,1.17927,1.18003
152,2021-03-25T15:00:00.000000000Z,7630,1.17998,1.17998,1.17734,1.17760,1.17992,1.17992,1.17727,1.17754,1.18004,1.18005,1.17740,1.17766
153,2021-03-25T16:00:00.000000000Z,5597,1.17761,1.17808,1.17626,1.17628,1.17755,1.17803,1.17621,1.17622,1.17767,1.17814,1.17632,1.17634
154,2021-03-25T17:00:00.000000000Z,6406,1.17629,1.17764,1.17618,1.17746,1.17623,1.17758,1.17611,1.17741,1.17635,1.17770,1.17624,1.17752
155,2021-03-25T18:00:00.000000000Z,4057,1.17744,1.17819,1.17698,1.17769,1.17739,1.17813,1.17692,1.17763,1.17750,1.17825,1.17703,1.17775
156,2021-03-25T19:00:00.000000000Z,3742,1.17771,1.17790,1.17648,1.17674,1.17765,1.17784,1.17642,1.17668,1.17777,1.17796,1.17655,1.17679
157,2021-03-25T20:00:00.000000000Z,1575,1.17674,1.17694,1.17622,1.17644,1.17669,1.17688,1.17615,1.17635,1.17680,1.17700,1.17627,1.17653
158,2021-03-25T21:00:00.000000000Z,343,1.17650,1.17750,1.17650,1.17691,1.17627,1.17716,1.17626,1.17670,1.17673,1.17784,1.17673,1.17712
159,2021-03-25T22:00:00.000000000Z,540,1.17688,1.17739,1.17682,1.17737,1.17671,1.17732,1.17668,1.17729,1.17704,1.17747,1.17693,1.17745
160,2021-03-25T23:00:00.000000000Z,617,1.17735,1.17774,1.17714,1.17758,1.17727,1.17767,1.17706,1.17751,1.17743,1.17780,1.17722,1.17765
161,2021-03-26T00:00:00.000000000Z,2229,1.17760,1.17839,1.17718,1.17821,1.17753,1.17832,1.17711,1.17814,1.17767,1.17846,1.17725,1.17828
162,2021-03-26T01:00:00.000000000Z,1587,1.17822,1.17848,1.17797,1.17836,1.17815,1.17842,1.17790,1.17829,1.17830,1.17854,1.17804,1.17843
163,2021-03-26T02:00:00.000000000Z,1295,1.17837,1.17846,1.17764,1.17797,1.17831,1.17838,1.17758,1.17790,1.17843,1.17853,1.17771,1.17804
164,2021-03-26T03:00:00.000000000Z,1039,1.17798,1.17822,1.17794,1.17812,1.17791,1.17816,1.17786,1.17805,1.17805,1.17828,1.17801,1.17818
