,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
23,2021-03-18T06:00:00.000000000Z,1730,151.954,152.261,151.916,152.232,151.941,152.249,151.906,152.221,151.967,152.273,151.926,152.242
24,2021-03-18T07:00:00.000000000Z,5633,152.228,152.493,152.212,152.430,152.217,152.482,152.200,152.418,152.240,152.504,152.224,152.441
25,2021-03-18T08:00:00.000000000Z,4682,152.428,152.555,152.262,152.272,152.416,152.545,152.249,152.261,152.439,152.565,152.275,152.282
26,2021-03-18T09:00:00.000000000Z,3706,152.270,152.396,152.170,152.222,152.259,152.386,152.159,152.211,152.280,152.407,152.181,152.234
27,2021-03-18T10:00:00.000000000Z,2837,152.225,152.486,152.190,152.466,152.213,152.474,152.178,152.455,152.237,152.499,152.201,152.477
28,2021-03-18T11:00:00.000000000Z,3721,152.468,152.549,152.207,152.264,152.458,152.538,152.195,152.220,152.478,152.560,152.219,152.309
29,2021-03-18T12:00:00.000000000Z,5707,152.271,152.329,151.898,152.144,152.230,152.300,151.887,152.133,152.312,152.373,151.909,152.154
30,2021-03-18T13:00:00.000000000Z,4128,152.141,152.176,151.752,151.782,152.129,152.164,151.742,151.771,152.153,152.187,151.763,151.793
31,2021-03-18T14:00:00.000000000Z,4355,151.779,151.990,151.729,151.884,151.769,151.978,151.718,151.874,151.789,152.002,151.740,151.894
32,2021-03-18T15:00:00.000000000Z,3667,151.882,152.102,151.827,151.878,151.872,152.090,151.816,151.867,151.892,152.114,151.838,151.888
33,2021-03-18T16:00:00.000000000Z,2727,151.880,152.004,151.860,151.936,151.868,151.992,151.846,151.926,151.891,152.015,151.872,151.945
34,2021-03-18T17:00:00.000000000Z,2455,151.934,152.046,151.842,152.045,151.923,152.035,151.830,152.035,151.944,152.057,151.851,152.055
35,2021-03-18T18:00:00.000000000Z,2193,152.043,152.048,151.744,151.834,152.032,152.037,151.733,151.822,152.054,152.059,151.755,151.845
36,2021-03-18T19:00:00.000000000Z,2557,151.830,151.838,151.462,151.601,151.818,151.828,151.450,151.590,151.841,151.848,151.472,151.612
37,2021-03-18T20:00:00.000000000Z,1534,151.598,151.779,151.587,151.647,151.587,151.765,151.575,151.598,151.610,151.793,151.599,151.696
38,2021-03-18T21:00:00.000000000Z,2244,151.735,151.789,151.626,151.719,151.660,151.714,151.551,151.644,151.810,151.864,151.701,151.794
39,2021-03-18T22:00:00.000000000Z,918,151.727,151.807,151.702,151.730,151.652,151.792,151.631,151.716,151.802,151.822,151.720,151.745
40,2021-03-18T23:00:00.000000000Z,802,151.728,151.748,151.661,151.671,151.714,151.735,151.648,151.659,151.741,151.761,151.673,151.683
41,2021-03-19T00:00:00.000000000Z,1899,151.668,151.750,151.606,151.690,151.656,151.738,151.595,151.680,151.680,151.761,151.617,151.701
42,2021-03-19T01:00:00.000000000Z,2315,151.688,151.732,151.554,151.715,151.677,151.722,151.543,151.703,151.699,151.744,151.564,151.727
43,2021-03-19T02:00:00.000000000Z,1486,151.713,151.735,151.582,151.589,151.701,151.724,151.571,151.577,151.725,151.746,151.594,151.601
44,2021-03-19T03:00:00.000000000Z,3464,151.592,151.802,151.487,151.510,151.580,151.788,151.475,151.499,151.603,151.817,151.499,151.521
45,2021-03-19T04:00:00.000000000Z,1719,151.508,151.651,151.482,151.568,151.496,151.639,151.470,151.556,151.519,151.663,151.493,151.579
46,2021-03-19T05:00:00.000000000Z,1288,151.565,151.565,151.420,151.533,151.553,151.554,151.409,151.522,151.577,151.577,151.430,151.544
47,2021-03-19T06:00:00.000000000Z,1920,151.531,151.533,151.336,151.476,151.519,151.522,151.324,151.465,151.543,151.544,151.348,151.486
48,2021-03-19T07:00:00.000000000Z,2665,151.478,151.792,151.436,151.705,151.467,151.781,151.425,151.693,151.488,151.803,151.446,151.717
49,2021-03-19T08:00:00.000000000Z,3561,151.703,151.750,151.413,151.579,151.691,151.739,151.402,151.568,151.715,151.761,151.424,151.590
50,2021-03-19T09:00:00.000000000Z,2764,151.582,151.696,151.466,151.554,151.570,151.687,151.455,151.544,151.593,151.707,151.478,151.564
51,2021-03-19T10:00:00.000000000Z,2165,151.552,151.680,151.512,151.632,151.540,151.669,151.501,151.621,151.563,151.692,151.524,151.643
52,2021-03-19T11:00:00.000000000Z,2708,151.634,151.646,151.351,151.358,151.623,151.636,151.341,151.347,151.645,151.656,151.361,151.369
53,2021-03-19T12:00:00.000000000Z,3374,151.356,151.464,151.160,151.240,151.345,151.453,151.150,151.230,151.367,151.476,151.169,151.251
54,2021-03-19T13:00:00.000000000Z,9220,151.238,151.248,150.786,150.870,151.227,151.237,150.776,150.860,151.248,151.262,150.797,150.880
55,2021-03-19T14:00:00.000000000Z,4529,150.868,150.882,150.568,150.882,150.858,150.872,150.557,150.872,150.877,150.891,150.578,150.891
56,2021-03-19T15:00:00.000000000Z,4140,150.884,151.008,150.748,150.984,150.874,150.997,150.738,150.972,150.895,151.020,150.759,150.995
57,2021-03-19T16:00:00.000000000Z,2924,150.986,151.096,150.946,151.048,150.975,151.085,150.936,151.038,150.997,151.107,150.956,151.058
58,2021-03-19T17:00:00.000000000Z,1671,151.050,151.140,151.006,151.130,151.040,151.132,150.995,151.118,151.061,151.149,151.016,151.141
59,2021-03-19T18:00:00.000000000Z,1640,151.132,151.190,150.994,151.026,151.121,151.178,150.982,151.014,151.143,151.201,151.005,151.039
60,2021-03-19T19:00:00.000000000Z,1340,151.028,151.060,150.918,150.969,151.018,151.049,150.907,150.958,151.039,151.071,150.930,150.980
61,2021-03-19T20:00:00.000000000Z,1602,150.966,151.069,150.928,151.012,150.954,151.003,150.885,150.937,150.978,151.144,150.940,151.087
62,2021-03-21T21:00:00.000000000Z,682,150.356,150.461,150.278,150.317,150.281,150.386,150.222,150.261,150.431,150.536,150.329,150.373
63,2021-03-21T22:00:00.000000000Z,2110,150.322,150.827,150.302,150.682,150.258,150.809,150.230,150.669,150.385,150.845,150.373,150.695
64,2021-03-21T23:00:00.000000000Z,813,150.686,150.766,150.570,150.614,150.671,150.754,150.559,150.601,150.701,150.779,150.582,150.626
65,2021-03-22T00:00:00.000000000Z,1611,150.612,150.690,150.594,150.614,150.600,150.679,150.582,150.605,150.623,150.702,150.606,150.624
66,2021-03-22T01:00:00.000000000Z,2113,150.612,150.625,150.413,150.552,150.602,150.613,150.402,150.543,150.622,150.637,150.424,150.562
67,2021-03-22T02:00:00.000000000Z,1180,150.554,150.600,150.446,150.512,150.544,150.590,150.435,150.501,150.565,150.609,150.456,150.522
68,2021-03-22T03:00:00.000000000Z,1039,150.510,150.608,150.454,150.538,150.499,150.597,150.442,150.524,150.520,150.621,150.466,150.553
69,2021-03-22T04:00:00.000000000Z,864,150.536,150.684,150.526,150.662,150.523,150.674,150.515,150.650,150.550,150.695,150.537,150.673
70,2021-03-22T05:00:00.000000000Z,946,150.659,150.778,150.654,150.751,150.648,150.767,150.642,150.740,150.670,150.790,150.665,150.762
71,2021-03-22T06:00:00.000000000Z,1683,150.748,150.752,150.567,150.648,150.736,150.740,150.557,150.636,150.761,150.763,150.577,150.659
72,2021-03-22T07:00:00.000000000Z,2557,150.650,150.654,150.436,150.522,150.639,150.643,150.424,150.510,150.660,150.665,150.447,150.535
73,2021-03-22T08:00:00.000000000Z,3332,150.524,150.734,150.483,150.680,150.513,150.723,150.471,150.669,150.536,150.745,150.495,150.690
74,2021-03-22T09:00:00.000000000Z,2529,150.682,150.714,150.493,150.533,150.672,150.704,150.483,150.523,150.692,150.723,150.503,150.543
75,2021-03-22T10:00:00.000000000Z,1898,150.536,150.688,150.506,150.648,150.526,150.677,150.496,150.636,150.545,150.699,150.517,150.659
76,2021-03-22T11:00:00.000000000Z,2451,150.645,150.812,150.551,150.776,150.634,150.800,150.540,150.765,150.656,150.824,150.562,150.786
77,2021-03-22T12:00:00.000000000Z,2667,150.773,150.899,150.615,150.676,150.762,150.889,150.604,150.666,150.784,150.910,150.626,150.685
78,2021-03-22T13:00:00.000000000Z,3436,150.672,150.690,150.335,150.404,150.662,150.679,150.325,150.393,150.682,150.700,150.345,150.415
79,2021-03-22T14:00:00.000000000Z,3081,150.406,150.562,150.387,150.502,150.395,150.550,150.376,150.492,150.418,150.573,150.398,150.513
80,2021-03-22T15:00:00.000000000Z,2663,150.500,150.594,150.471,150.552,150.490,150.583,150.460,150.541,150.511,150.605,150.482,150.563
81,2021-03-22T16:00:00.000000000Z,1912,150.554,150.749,150.527,150.682,150.542,150.739,150.516,150.672,150.566,150.759,150.538,150.691
82,2021-03-22T17:00:00.000000000Z,1393,150.684,150.856,150.637,150.795,150.674,150.845,150.626,150.784,150.693,150.866,150.648,150.806
83,2021-03-22T18:00:00.000000000Z,750,150.798,150.885,150.791,150.834,150.788,150.875,150.780,150.823,150.808,150.895,150.801,150.844
84,2021-03-22T19:00:00.000000000Z,812,150.831,150.860,150.776,150.782,150.821,150.849,150.765,150.770,150.841,150.872,150.786,150.793
85,2021-03-22T20:00:00.000000000Z,899,150.784,150.937,150.784,150.908,150.774,150.920,150.774,150.888,150.794,150.979,150.794,150.927
86,2021-03-22T21:00:00.000000000Z,277,150.896,150.920,150.844,150.860,150.849,150.855,150.798,150.823,150.943,150.995,150.880,150.896
87,2021-03-22T22:00:00.000000000Z,589,150.856,150.878,150.792,150.832,150.819,150.863,150.774,150.819,150.892,150.898,150.806,150.845
88,2021-03-22T23:00:00.000000000Z,589,150.830,150.852,150.750,150.760,150.816,150.840,150.738,150.747,150.843,150.864,150.763,150.772
89,2021-03-23T00:00:00.000000000Z,1268,150.762,150.780,150.664,150.748,150.750,150.770,150.652,150.735,150.774,150.793,150.676,150.760
90,2021-03-23T01:00:00.000000000Z,1583,150.750,150.778,150.553,150.600,150.738,150.768,150.541,150.587,150.761,150.789,150.565,150.612
91,2021-03-23T02:00:00.000000000Z,1487,150.596,150.600,150.426,150.512,150.584,150.590,150.414,150.501,150.609,150.611,150.437,150.524
92,2021-03-23T03:00:00.000000000Z,879,150.510,150.589,150.483,150.534,150.498,150.578,150.471,150.524,150.521,150.600,150.495,150.545
93,2021-03-23T04:00:00.000000000Z,732,150.530,150.586,150.418,150.425,150.520,150.575,150.406,150.413,150.541,150.598,150.430,150.437
94,2021-03-23T05:00:00.000000000Z,1068,150.423,150.480,150.378,150.406,150.411,150.468,150.368,150.396,150.435,150.493,150.387,150.417
95,2021-03-23T06:00:00.000000000Z,1406,150.404,150.500,150.273,150.411,150.392,150.489,150.262,150.399,150.415,150.512,150.283,150.423
96,2021-03-23T07:00:00.000000000Z,2221,150.420,150.615,150.392,150.576,150.406,150.604,150.380,150.566,150.435,150.626,150.404,150.587
97,2021-03-23T08:00:00.000000000Z,3726,150.578,150.578,150.142,150.199,150.568,150.568,150.130,150.188,150.589,150.589,150.153,150.210
98,2021-03-23T09:00:00.000000000Z,3894,150.202,150.244,149.668,149.696,150.191,150.234,149.658,149.686,150.214,150.255,149.678,149.707
99,2021-03-23T10:00:00.000000000Z,5304,149.694,149.694,149.082,149.385,149.683,149.683,149.070,149.374,149.706,149.706,149.093,149.396
100,2021-03-23T11:00:00.000000000Z,3229,149.387,149.716,149.308,149.494,149.376,149.705,149.297,149.483,149.398,149.727,149.319,149.504
101,2021-03-23T12:00:00.000000000Z,3117,149.496,149.842,149.452,149.742,149.485,149.831,149.442,149.732,149.506,149.852,149.463,149.752
102,2021-03-23T13:00:00.000000000Z,2928,149.740,149.812,149.630,149.661,149.729,149.802,149.619,149.648,149.750,149.823,149.640,149.674
103,2021-03-23T14:00:00.000000000Z,4002,149.664,149.917,149.658,149.887,149.651,149.906,149.645,149.876,149.678,149.928,149.670,149.898
104,2021-03-23T15:00:00.000000000Z,2972,149.889,149.962,149.778,149.810,149.878,149.951,149.767,149.798,149.900,149.972,149.788,149.821
105,2021-03-23T16:00:00.000000000Z,2463,149.812,149.852,149.666,149.702,149.800,149.840,149.654,149.692,149.824,149.863,149.678,149.713
106,2021-03-23T17:00:00.000000000Z,2142,149.700,149.812,149.562,149.593,149.689,149.802,149.551,149.582,149.710,149.824,149.574,149.604
107,2021-03-23T18:00:00.000000000Z,1458,149.591,149.692,149.586,149.608,149.580,149.680,149.575,149.597,149.602,149.703,149.597,149.619
108,2021-03-23T19:00:00.000000000Z,2124,149.606,149.635,149.280,149.296,149.595,149.623,149.268,149.284,149.617,149.647,149.290,149.307
109,2021-03-23T20:00:00.000000000Z,1655,149.294,149.349,149.219,149.332,149.283,149.332,149.207,149.270,149.304,149.404,149.231,149.394
110,2021-03-23T21:00:00.000000000Z,678,149.347,149.450,149.314,149.362,149.272,149.397,149.242,149.319,149.422,149.503,149.353,149.404
111,2021-03-23T22:00:00.000000000Z,623,149.375,149.418,149.328,149.332,149.331,149.403,149.313,149.318,149.419,149.434,149.342,149.345
112,2021-03-23T23:00:00.000000000Z,1356,149.334,149.334,148.920,149.020,149.320,149.320,148.908,149.005,149.349,149.349,148.932,149.034
113,2021-03-24T00:00:00.000000000Z,1698,149.018,149.250,149.000,149.162,149.006,149.239,148.989,149.151,149.029,149.263,149.011,149.173
114,2021-03-24T01:00:00.000000000Z,1696,149.165,149.190,148.959,148.983,149.153,149.178,148.949,148.971,149.177,149.201,148.969,148.995
115,2021-03-24T02:00:00.000000000Z,1414,148.981,149.022,148.908,148.952,148.970,149.011,148.897,148.941,148.992,149.034,148.919,148.962
116,2021-03-24T03:00:00.000000000Z,1056,148.954,149.090,148.940,148.988,148.944,149.079,148.929,148.978,148.965,149.102,148.952,148.998
117,2021-03-24T04:00:00.000000000Z,1241,148.990,149.014,148.654,148.776,148.980,149.003,148.642,148.766,149.001,149.025,148.665,148.787
118,2021-03-24T05:00:00.000000000Z,1336,148.772,148.823,148.664,148.792,148.762,148.811,148.652,148.780,148.782,148.835,148.676,148.803
119,2021-03-24T06:00:00.000000000Z,1572,148.794,148.929,148.702,148.891,148.782,148.918,148.690,148.875,148.807,148.940,148.713,148.907
120,2021-03-24T07:00:00.000000000Z,3085,148.888,148.932,148.552,148.654,148.874,148.921,148.541,148.642,148.903,148.944,148.564,148.667
121,2021-03-24T08:00:00.000000000Z,3957,148.652,148.964,148.531,148.765,148.641,148.950,148.520,148.754,148.664,148.977,148.542,148.776
122,2021-03-24T09:00:00.000000000Z,3409,148.768,149.188,148.723,149.160,148.757,149.176,148.712,149.148,148.778,149.200,148.734,149.171
123,2021-03-24T10:00:00.000000000Z,2768,149.162,149.346,148.933,149.022,149.150,149.335,148.922,149.010,149.173,149.356,148.944,149.033
124,2021-03-24T11:00:00.000000000Z,1987,149.020,149.138,148.960,148.987,149.007,149.126,148.948,148.976,149.032,149.150,148.970,148.998
125,2021-03-24T12:00:00.000000000Z,2296,148.984,149.154,148.940,149.095,148.973,149.143,148.929,149.085,148.995,149.165,148.951,149.105
126,2021-03-24T13:00:00.000000000Z,3855,149.098,149.380,149.051,149.264,149.088,149.368,149.040,149.253,149.107,149.392,149.061,149.276
127,2021-03-24T14:00:00.000000000Z,3175,149.262,149.448,149.114,149.420,149.252,149.436,149.103,149.409,149.273,149.459,149.124,149.432
128,2021-03-24T15:00:00.000000000Z,2743,149.418,149.432,149.228,149.323,149.407,149.421,149.217,149.314,149.430,149.443,149.240,149.332
129,2021-03-24T16:00:00.000000000Z,2524,149.325,149.386,149.250,149.277,149.314,149.376,149.239,149.265,149.336,149.397,149.260,149.289
130,2021-03-24T17:00:00.000000000Z,1661,149.274,149.274,149.114,149.176,149.263,149.263,149.102,149.165,149.285,149.285,149.125,149.186
131,2021-03-24T18:00:00.000000000Z,1846,149.178,149.178,148.832,148.840,149.167,149.167,148.820,148.829,149.189,149.189,148.843,148.852
132,2021-03-24T19:00:00.000000000Z,1722,148.843,148.894,148.736,148.756,148.832,148.884,148.724,148.746,148.854,148.905,148.746,148.767
133,2021-03-24T20:00:00.000000000Z,850,148.754,148.824,148.728,148.792,148.743,148.813,148.716,148.759,148.766,148.841,148.740,148.825
134,2021-03-24T21:00:00.000000000Z,1429,148.825,148.908,148.800,148.851,148.750,148.839,148.725,148.781,148.900,148.983,148.868,148.921
135,2021-03-24T22:00:00.000000000Z,1478,148.859,148.888,148.772,148.776,148.784,148.859,148.757,148.761,148.934,148.934,148.788,148.791
136,2021-03-24T23:00:00.000000000Z,570,148.778,148.930,148.766,148.922,148.765,148.918,148.755,148.909,148.792,148.942,148.778,148.934
137,2021-03-25T00:00:00.000000000Z,1325,148.924,149.134,148.914,149.134,148.911,149.122,148.902,149.122,148.936,149.145,148.926,149.145
138,2021-03-25T01:00:00.000000000Z,1924,149.136,149.174,149.038,149.038,149.124,149.161,149.028,149.028,149.148,149.186,149.049,149.049
139,2021-03-25T02:00:00.000000000Z,2083,149.041,149.366,149.034,149.274,149.030,149.354,149.023,149.263,149.052,149.377,149.044,149.286
140,2021-03-25T03:00:00.000000000Z,1247,149.276,149.288,149.135,149.197,149.265,149.277,149.122,149.186,149.288,149.299,149.148,149.208
141,2021-03-25T04:00:00.000000000Z,955,149.195,149.320,149.192,149.206,149.184,149.307,149.181,149.195,149.206,149.332,149.204,149.217
142,2021-03-25T05:00:00.000000000Z,1175,149.209,149.312,149.118,149.205,149.197,149.301,149.107,149.193,149.221,149.324,149.130,149.217
143,2021-03-25T06:00:00.000000000Z,1197,149.208,149.208,149.076,149.100,149.197,149.197,149.064,149.088,149.218,149.218,149.088,149.113
144,2021-03-25T07:00:00.000000000Z,1979,149.098,149.202,148.976,149.201,149.085,149.191,148.963,149.190,149.110,149.214,148.988,149.212
145,2021-03-25T08:00:00.000000000Z,3420,149.198,149.533,149.115,149.323,149.187,149.521,149.104,149.311,149.209,149.545,149.126,149.335
146,2021-03-25T09:00:00.000000000Z,2111,149.320,149.469,149.275,149.424,149.310,149.458,149.263,149.414,149.331,149.480,149.287,149.434
147,2021-03-25T10:00:00.000000000Z,2246,149.422,149.812,149.364,149.668,149.411,149.800,149.353,149.658,149.432,149.823,149.375,149.678
148,2021-03-25T11:00:00.000000000Z,2896,149.666,149.737,149.448,149.450,149.655,149.727,149.437,149.439,149.677,149.747,149.458,149.460
149,2021-03-25T12:00:00.000000000Z,3240,149.452,149.616,149.374,149.577,149.441,149.605,149.363,149.567,149.463,149.626,149.384,149.587
150,2021-03-25T13:00:00.000000000Z,4067,149.574,149.762,149.564,149.664,149.564,149.751,149.554,149.653,149.585,149.773,149.574,149.675
151,2021-03-25T14:00:00.000000000Z,4414,149.661,149.908,149.649,149.676,149.651,149.898,149.638,149.665,149.671,149.920,149.659,149.687
152,2021-03-25T15:00:00.000000000Z,3942,149.674,149.899,149.526,149.753,149.664,149.888,149.515,149.743,149.684,149.910,149.537,149.763
153,2021-03-25T16:00:00.000000000Z,2534,149.755,149.958,149.704,149.919,149.744,149.947,149.695,149.908,149.766,149.970,149.714,149.930
154,2021-03-25T17:00:00.000000000Z,2737,149.921,150.057,149.874,149.916,149.910,150.046,149.862,149.905,149.932,150.069,149.885,149.927
155,2021-03-25T18:00:00.000000000Z,2038,149.918,149.964,149.874,149.927,149.907,149.953,149.863,149.917,149.929,149.975,149.885,149.937
156,2021-03-25T19:00:00.000000000Z,1683,149.930,149.956,149.870,149.892,149.921,149.945,149.860,149.881,149.938,149.968,149.881,149.903
157,2021-03-25T20:00:00.000000000Z,870,149.890,150.004,149.886,149.974,149.879,149.991,149.874,149.928,149.901,150.019,149.897,150.019
158,2021-03-25T21:00:00.000000000Z,321,149.941,150.016,149.894,149.992,149.866,149.955,149.828,149.917,150.016,150.078,149.958,150.066
159,2021-03-25T22:00:00.000000000Z,1508,149.984,150.016,149.934,149.994,149.909,150.002,149.901,149.981,150.059,150.069,149.950,150.008
160,2021-03-25T23:00:00.000000000Z,472,149.992,150.137,149.974,150.083,149.980,150.126,149.961,150.071,150.005,150.150,149.988,150.095
161,2021-03-26T00:00:00.000000000Z,2140,150.086,150.324,150.040,150.258,150.073,150.311,150.029,150.246,150.098,150.338,150.052,150.269
162,2021-03-26T01:00:00.000000000Z,1443,150.256,150.330,150.156,150.298,150.245,150.318,150.145,150.286,150.266,150.343,150.167,150.309
163,2021-03-26T02:00:00.000000000Z,1087,150.300,150.322,150.218,150.292,150.287,150.311,150.207,150.280,150.312,150.333,150.230,150.303
164,2021-03-26T03:00:00.000000000Z,681,150.295,150.401,150.286,150.354,150.283,150.389,150.275,150.341,150.307,150.413,150.297,150.366
165,2021-03-26T04:00:00.000000000Z,748,150.351,150.367,150.308,150.350,150.338,150.357,150.295,150.337,150.364,150.377,150.319,150.363
166,2021-03-26T05:00:00.000000000Z,810,150.354,150.410,150.326,150.396,150.342,150.401,150.314,150.385,150.365,150.420,150.339,150.406
167,2021-03-26T06:00:00.000000000Z,1166,150.400,150.470,150.240,150.308,150.389,150.458,150.228,150.275,150.410,150.483,150.251,150.342
168,2021-03-26T07:00:00.000000000Z,2115,150.333,150.606,150.137,150.480,150.280,150.594,150.123,150.467,150.386,150.618,150.150,150.492
169,2021-03-26T08:00:00.000000000Z,3117,150.476,150.860,150.473,150.728,150.463,150.849,150.460,150.715,150.489,150.872,150.486,150.740
170,2021-03-26T09:00:00.000000000Z,2885,150.724,150.987,150.650,150.978,150.712,150.978,150.639,150.967,150.736,150.997,150.660,150.989
171,2021-03-26T10:00:00.000000000Z,2205,150.976,151.006,150.885,150.982,150.965,150.995,150.872,150.972,150.986,151.017,150.896,150.993
172,2021-03-26T11:00:00.000000000Z,2208,150.985,151.217,150.870,151.199,150.974,151.206,150.859,151.188,150.996,151.229,150.881,151.210
173,2021-03-26T12:00:00.000000000Z,3060,151.197,151.205,150.914,151.160,151.186,151.193,150.903,151.150,151.208,151.217,150.924,151.171
174,2021-03-26T13:00:00.000000000Z,3511,151.158,151.546,151.156,151.470,151.148,151.537,151.145,151.460,151.169,151.556,151.168,151.481
175,2021-03-26T14:00:00.000000000Z,3071,151.468,151.509,151.204,151.214,151.458,151.498,151.194,151.204,151.479,151.520,151.215,151.225
176,2021-03-26T15:00:00.000000000Z,4117,151.217,151.477,151.086,151.100,151.207,151.466,151.076,151.091,151.227,151.488,151.097,151.110
177,2021-03-26T16:00:00.000000000Z,2437,151.102,151.224,150.996,151.175,151.092,151.214,150.985,151.164,151.113,151.234,151.006,151.186
178,2021-03-26T17:00:00.000000000Z,1501,151.177,151.340,151.164,151.282,151.167,151.329,151.153,151.270,151.187,151.351,151.175,151.293
179,2021-03-26T18:00:00.000000000Z,1707,151.284,151.302,151.062,151.193,151.272,151.292,151.052,151.181,151.295,151.312,151.073,151.205
180,2021-03-26T19:00:00.000000000Z,1470,151.196,151.252,151.101,151.182,151.185,151.240,151.089,151.171,151.207,151.264,151.113,151.193
181,2021-03-26T20:00:00.000000000Z,1450,151.179,151.341,151.166,151.274,151.166,151.298,151.153,151.199,151.192,151.416,151.178,151.349
182,2021-03-28T21:00:00.000000000Z,284,151.274,151.426,151.169,151.256,151.199,151.351,151.094,151.181,151.349,151.501,151.244,151.331
183,2021-03-28T22:00:00.000000000Z,1208,151.262,151.410,151.176,151.406,151.187,151.395,151.112,151.392,151.337,151.427,151.225,151.420
184,2021-03-28T23:00:00.000000000Z,711,151.404,151.434,151.348,151.409,151.390,151.422,151.336,151.398,151.418,151.446,151.360,151.420
185,2021-03-29T00:00:00.000000000Z,1860,151.407,151.415,151.000,151.072,151.396,151.406,150.986,151.059,151.418,151.424,151.013,151.085
186,2021-03-29T01:00:00.000000000Z,1561,151.070,151.144,151.002,151.046,151.057,151.133,150.992,151.032,151.083,151.154,151.013,151.060
187,2021-03-29T02:00:00.000000000Z,1247,151.048,151.055,150.904,150.912,151.034,151.044,150.892,150.899,151.062,151.066,150.917,150.924
188,2021-03-29T03:00:00.000000000Z,1034,150.914,150.968,150.768,150.920,150.902,150.957,150.756,150.908,150.925,150.980,150.779,150.932
189,2021-03-29T04:00:00.000000000Z,711,150.916,150.933,150.838,150.880,150.904,150.923,150.826,150.868,150.928,150.944,150.850,150.891
190,2021-03-29T05:00:00.000000000Z,1549,150.882,150.888,150.586,150.687,150.869,150.875,150.576,150.676,150.894,150.900,150.597,150.698
191,2021-03-29T06:00:00.000000000Z,2427,150.689,150.879,150.656,150.832,150.679,150.869,150.645,150.820,150.699,150.889,150.668,150.843
192,2021-03-29T07:00:00.000000000Z,2993,150.834,151.338,150.832,151.278,150.822,151.327,150.821,151.267,150.845,151.350,150.842,151.290
